,label,V1,V2,V3,V4,V5
138323,anomaly,0.0,32876,1900.0,1,122
138324,anomaly,0.0,0,3.3,1,150
138325,anomaly,11.327,62878,22.0,18,2331
138326,anomaly,11.327,22,62878.0,20,3305
138327,anomaly,8.835,22,34772.0,19,3185
138328,anomaly,8.835,34772,22.0,15,2163
138329,anomaly,8.883,18977,22.0,18,2397
138330,anomaly,8.883,22,18977.0,21,3313
138331,anomaly,16.005,2858,22.0,17,3027
138332,anomaly,16.005,22,2858.0,20,3065
138333,anomaly,30.998,51274,80.0,1,46
138334,anomaly,30.998,80,51274.0,6,264
138335,anomaly,16.993,15266,22.0,24,2899
138336,anomaly,16.993,22,15266.0,26,3745
138337,anomaly,28.602,7246,22.0,25,3052
138338,anomaly,28.602,22,7246.0,35,7069
138339,anomaly,0.986,22,18925.0,5,1285
138340,anomaly,0.986,18925,22.0,6,340
138341,anomaly,18.806,8652,22.0,23,2864
138342,anomaly,18.806,22,8652.0,26,3745
138343,anomaly,10.503,22,54410.0,20,4085
138344,anomaly,10.503,54410,22.0,15,2163
138345,anomaly,0.0,5335,5060.0,1,443
138346,anomaly,0.0,0,3.3,1,471
138347,anomaly,30.999,22700,80.0,1,46
138348,anomaly,30.999,80,22700.0,6,264
138349,anomaly,10.199,22,47654.0,19,3185
138350,anomaly,10.199,47654,22.0,17,2267
138351,anomaly,6.372,64341,22.0,7,375
138352,anomaly,6.372,22,64341.0,7,2430
138353,anomaly,9.838,22,36642.0,20,3237
138354,anomaly,9.838,36642,22.0,17,2267
138355,anomaly,20.267,22,36671.0,26,3745
138356,anomaly,20.267,36671,22.0,26,2993
138357,anomaly,5.721,53021,80.0,5,341
138358,anomaly,5.721,80,53021.0,4,739
138359,anomaly,10.672,36437,22.0,16,2215
138360,anomaly,10.672,22,36437.0,17,3081
138361,anomaly,19.768,5142,22.0,24,2916
138362,anomaly,19.768,22,5142.0,26,3745
138363,anomaly,191.375,27526,22.0,6,329
138364,anomaly,191.375,22,27526.0,14,3705
138365,anomaly,9.708,22,42614.0,19,3185
138366,anomaly,9.708,42614,22.0,17,2267
138367,anomaly,30.999,48286,80.0,1,46
138368,anomaly,30.999,80,48286.0,6,264
138369,anomaly,18.724,22,33772.0,26,3745
138370,anomaly,18.724,33772,22.0,24,2883
138371,anomaly,10.054,22,45423.0,19,3185
138372,anomaly,10.054,45423,22.0,15,2163
138373,anomaly,5.55,22,15490.0,13,2185
138374,anomaly,5.55,15490,22.0,17,2068
138375,anomaly,4.581,43540,22.0,12,1808
138376,anomaly,4.581,22,43540.0,13,2185
138377,anomaly,17.164,22,45231.0,23,3541
138378,anomaly,17.164,45231,22.0,18,2036
138379,anomaly,0.0,53,40680.0,1,129
138380,anomaly,0.0,40680,53.0,1,68
138381,anomaly,0.0,53,40310.0,1,250
138382,anomaly,0.0,40310,53.0,1,68
138383,anomaly,5.113,443,45252.0,9,5455
138384,anomaly,5.113,45252,443.0,12,1710
138385,anomaly,12.26,40197,22.0,17,2267
138386,anomaly,12.26,22,40197.0,20,4085
138387,anomaly,26.583,4607,22.0,18,3183
138388,anomaly,26.583,22,4607.0,25,3533
138389,anomaly,0.0,38905,5358.0,1,46
138390,anomaly,0.0,5358,38905.0,1,40
138391,anomaly,20.832,22,12636.0,26,3745
138392,anomaly,20.832,12636,22.0,24,2905
138393,anomaly,19.022,22,61692.0,26,3745
138394,anomaly,19.022,61692,22.0,24,2946
138395,anomaly,121.828,35474,22.0,5,277
138396,anomaly,121.828,22,35474.0,13,7690
138397,anomaly,18.842,49494,22.0,24,2900
138398,anomaly,18.842,22,49494.0,26,3745
138399,anomaly,9.867,49388,22.0,15,2163
138400,anomaly,9.867,22,49388.0,20,3249
138401,anomaly,0.0,4344,23.0,1,46
138402,anomaly,0.0,23,4344.0,1,40
138403,anomaly,8.806,36544,22.0,17,2261
138404,anomaly,8.806,22,36544.0,20,3249
138405,anomaly,0.063,22,43823.0,5,1285
138406,anomaly,0.063,43823,22.0,7,424
138407,anomaly,0.987,22,43045.0,5,1285
138408,anomaly,0.987,43045,22.0,6,340
138409,anomaly,0.0,2752,7547.0,1,46
138410,anomaly,0.0,7547,2752.0,1,40
138411,anomaly,9.944,57376,22.0,20,2423
138412,anomaly,9.944,22,57376.0,19,3185
138413,anomaly,0.2,51601,23.0,2,92
138414,anomaly,0.2,23,51601.0,1,40
138415,anomaly,5.471,58295,22.0,11,1756
138416,anomaly,5.471,22,58295.0,11,2081
138417,anomaly,5.541,13660,22.0,7,420
138418,anomaly,5.541,22,13660.0,8,1535
138419,anomaly,2.549,41056,22.0,12,1345
138420,anomaly,2.549,22,41056.0,14,2153
138421,anomaly,9.654,20541,22.0,20,2659
138422,anomaly,9.654,22,20541.0,23,3497
138423,anomaly,9.833,44027,22.0,15,2163
138424,anomaly,9.833,22,44027.0,19,3185
138425,anomaly,26.74,10120,22.0,8,505
138426,anomaly,26.74,22,10120.0,12,1907
138427,anomaly,0.0,37512,23.0,1,46
138428,anomaly,0.0,23,37512.0,1,40
138429,anomaly,0.308,40164,22.0,2,92
138430,anomaly,0.308,22,40164.0,1,44
138431,anomaly,0.0,23,55533.0,1,40
138432,anomaly,0.0,55533,23.0,1,46
138433,anomaly,0.0,56114,23.0,1,46
138434,anomaly,0.0,23,56114.0,1,40
138435,anomaly,9.123,22,53830.0,19,3185
138436,anomaly,9.123,53830,22.0,17,2267
138437,anomaly,19.139,22,14058.0,26,3745
138438,anomaly,19.139,14058,22.0,26,2987
138439,anomaly,6.411,45225,22.0,8,427
138440,anomaly,6.411,22,45225.0,9,4457
138441,anomaly,15.398,3072,22.0,16,3027
138442,anomaly,15.398,22,3072.0,21,3117
138443,anomaly,20.443,19910,22.0,24,2900
138444,anomaly,20.443,22,19910.0,26,3745
138445,anomaly,9.16,33496,22.0,15,2157
138446,anomaly,9.16,22,33496.0,20,3249
138447,anomaly,20.253,65110,22.0,24,2900
138448,anomaly,20.253,22,65110.0,26,3745
138449,anomaly,0.0,58352,7547.0,1,46
138450,anomaly,0.0,7547,58352.0,1,40
138451,anomaly,8.467,35782,22.0,17,2267
138452,anomaly,8.467,22,35782.0,19,3185
138453,anomaly,9.798,22,58500.0,19,3185
138454,anomaly,9.798,58500,22.0,15,2163
138455,anomaly,9.349,53004,22.0,15,2163
138456,anomaly,9.349,22,53004.0,19,3185
138457,anomaly,121.909,44556,22.0,4,210
138458,anomaly,121.909,22,44556.0,4,265
138459,anomaly,0.0,23,38103.0,1,40
138460,anomaly,0.0,38103,23.0,1,46
138461,anomaly,0.0,45142,7547.0,1,46
138462,anomaly,0.0,7547,45142.0,1,40
138463,anomaly,30.997,9189,22.0,1,46
138464,anomaly,30.997,22,9189.0,6,264
138465,anomaly,12.227,37277,22.0,17,2302
138466,anomaly,12.227,22,37277.0,23,4490
138467,anomaly,10.216,53527,22.0,15,2163
138468,anomaly,10.216,22,53527.0,19,3185
138469,anomaly,0.0,57571,123.0,1,46
138470,anomaly,0.0,0,3.3,1,64
138471,anomaly,0.0,23,20049.0,1,40
138472,anomaly,0.0,20049,23.0,1,46
138473,anomaly,31.418,32983,22.0,2,106
138474,anomaly,31.418,22,32983.0,6,360
138475,anomaly,5.133,22,24844.0,27,4630
138476,anomaly,5.133,24844,22.0,17,2965
138477,anomaly,18.563,19404,22.0,24,2900
138478,anomaly,18.563,22,19404.0,26,3745
138479,anomaly,0.0,54067,23.0,1,46
138480,anomaly,0.0,23,54067.0,1,40
138481,anomaly,0.0,23,50802.0,1,40
138482,anomaly,0.0,50802,23.0,1,46
138483,anomaly,12.555,37483,22.0,17,2363
138484,anomaly,12.555,22,37483.0,23,4294
138485,anomaly,0.0,35809,23.0,1,46
138486,anomaly,0.0,23,35809.0,1,40
138487,anomaly,17.968,22,61935.0,26,3745
138488,anomaly,17.968,61935,22.0,26,3038
138489,anomaly,9.233,46128,22.0,15,2163
138490,anomaly,9.233,22,46128.0,19,3185
138491,anomaly,749.045,227,80.0,6,276
138492,anomaly,749.045,80,227.0,26,1144
138493,anomaly,10.6,36056,22.0,17,2267
138494,anomaly,10.6,22,36056.0,20,3289
138495,anomaly,12.055,43493,22.0,16,2215
138496,anomaly,12.055,22,43493.0,18,3145
138497,anomaly,30.998,12355,80.0,1,46
138498,anomaly,30.998,80,12355.0,6,264
138499,anomaly,0.015,123,33562.0,1,76
138500,anomaly,0.015,33562,123.0,1,76
138501,anomaly,21.14,6140,22.0,24,2918
138502,anomaly,21.14,22,6140.0,27,3865
138503,anomaly,98.009,32282,22.0,6,407
138504,anomaly,98.009,22,32282.0,13,6851
138505,anomaly,12.394,43496,22.0,17,2261
138506,anomaly,12.394,22,43496.0,22,4329
138507,anomaly,129.767,42241,22.0,6,347
138508,anomaly,129.767,22,42241.0,11,4573
138509,nominal,0.071,8000,49559.0,7,561
138510,nominal,0.071,49559,8000.0,6,589
138511,nominal,0.072,8000,50585.0,7,561
138512,nominal,0.072,50585,8000.0,6,589
138513,nominal,0.072,8000,51615.0,7,561
138514,nominal,0.072,51615,8000.0,6,589
138515,nominal,0.074,8000,52644.0,7,561
138516,nominal,0.074,52644,8000.0,6,589
138517,nominal,0.073,8000,53671.0,7,561
138518,nominal,0.073,53671,8000.0,6,589
138519,anomaly,9.757,47740,22.0,17,2267
138520,anomaly,9.757,22,47740.0,19,3185
138521,anomaly,0.608,44749,80.0,4,216
138522,anomaly,0.608,80,44749.0,2,112
138523,anomaly,0.0,5083,5060.0,1,441
138524,anomaly,0.0,0,3.3,1,469
138525,anomaly,0.103,20734,137.0,3,234
138526,anomaly,11.996,0,3.3,7,706
138527,nominal,0.082,8000,49560.0,7,1726
138528,nominal,0.082,49560,8000.0,6,579
138529,anomaly,14.256,26022,22.0,10,1525
138530,anomaly,14.256,22,26022.0,14,6401
138531,nominal,0.073,8000,50586.0,7,1727
138532,nominal,0.073,50586,8000.0,6,579
138533,nominal,0.081,8000,51616.0,7,1727
138534,nominal,0.081,51616,8000.0,6,579
138535,nominal,0.071,8000,52645.0,7,1727
138536,nominal,0.071,52645,8000.0,6,579
138537,nominal,0.07,8000,53672.0,7,1727
138538,nominal,0.07,53672,8000.0,6,579
138539,anomaly,14.255,22,4645.0,18,2985
138540,anomaly,14.255,4645,22.0,13,2779
138541,anomaly,0.0,50095,23.0,1,46
138542,anomaly,0.0,23,50095.0,1,40
138543,anomaly,1.407,445,55394.0,3,120
138544,anomaly,1.407,55394,445.0,3,152
138545,anomaly,30.998,29544,80.0,1,46
138546,anomaly,30.998,80,29544.0,6,264
138547,anomaly,10.489,22,49935.0,19,3185
138548,anomaly,10.489,49935,22.0,18,2319
138549,anomaly,5099.236,80,109.0,61,2684
138550,anomaly,5099.236,109,80.0,11,506
138551,anomaly,1.176,44883,80.0,6,466
138552,anomaly,1.176,80,44883.0,4,725
138553,anomaly,11.063,22,53228.0,20,3249
138554,anomaly,11.063,53228,22.0,17,2267
138555,anomaly,3.928,44144,22.0,12,1808
138556,anomaly,3.928,22,44144.0,13,2185
138557,anomaly,30.996,15221,80.0,1,46
138558,anomaly,30.996,80,15221.0,6,264
138559,anomaly,7.747,54083,22.0,14,1699
138560,anomaly,7.747,22,54083.0,13,2585
138561,anomaly,9.283,43573,22.0,17,2299
138562,anomaly,9.283,22,43573.0,19,3185
138563,anomaly,0.016,123,55986.0,1,76
138564,anomaly,0.016,55986,123.0,1,76
138565,anomaly,9.19,43914,22.0,17,2267
138566,anomaly,9.19,22,43914.0,19,3185
138567,anomaly,8.762,36954,22.0,17,2267
138568,anomaly,8.762,22,36954.0,19,3185
138569,anomaly,9.806,22,57577.0,19,3185
138570,anomaly,9.806,57577,22.0,15,2163
138571,anomaly,52.247,50540,22.0,8,505
138572,anomaly,52.247,22,50540.0,13,2000
138573,anomaly,9.852,58457,22.0,17,2267
138574,anomaly,9.852,22,58457.0,20,3249
138575,anomaly,6.829,11138,22.0,5,301
138576,anomaly,6.829,22,11138.0,7,2414
138577,anomaly,19.946,9518,22.0,28,3276
138578,anomaly,19.946,22,9518.0,28,3873
138579,anomaly,1.424,139,7334.0,3,120
138580,anomaly,1.424,7334,139.0,3,152
138581,anomaly,24.33,4488,22.0,25,3083
138582,anomaly,24.33,22,4488.0,31,4289
138583,anomaly,30.998,44364,22.0,1,60
138584,anomaly,30.998,22,44364.0,6,360
138585,anomaly,7.91,22,15895.0,12,2133
138586,anomaly,7.91,15895,22.0,17,2068
138587,anomaly,18.073,53736,22.0,26,3004
138588,anomaly,18.073,22,53736.0,26,3745
138589,anomaly,17.528,22,4056.0,26,3745
138590,anomaly,17.528,4056,22.0,24,2889
138591,anomaly,0.034,8080,57535.0,1,40
138592,anomaly,0.034,57535,8080.0,2,92
138593,anomaly,21.396,22,24692.0,26,3745
138594,anomaly,21.396,24692,22.0,26,2999
138595,anomaly,6.958,58674,22.0,12,2656
138596,anomaly,6.958,22,58674.0,14,2341
138597,anomaly,30.997,30291,80.0,1,46
138598,anomaly,30.997,80,30291.0,6,264
138599,anomaly,0.0,34715,23.0,1,46
138600,anomaly,0.0,23,34715.0,1,40
138601,anomaly,0.016,123,34283.0,1,76
138602,anomaly,0.016,34283,123.0,1,76
138603,anomaly,0.0,58832,5358.0,1,46
138604,anomaly,0.0,5358,58832.0,1,40
138605,anomaly,8.957,22,41568.0,20,3249
138606,anomaly,8.957,41568,22.0,15,2173
138607,anomaly,13.846,26386,22.0,8,441
138608,anomaly,13.846,22,26386.0,13,5665
138609,anomaly,17.044,1863,22.0,17,2963
138610,anomaly,17.044,22,1863.0,21,3173
138611,anomaly,0.0,8721,23.0,1,46
138612,anomaly,0.0,23,8721.0,1,40
138613,anomaly,8.946,22,57625.0,19,3185
138614,anomaly,8.946,57625,22.0,15,2163
138615,anomaly,0.0,8889,23.0,1,46
138616,anomaly,0.0,23,8889.0,1,40
138617,anomaly,12.871,51474,22.0,6,337
138618,anomaly,12.871,22,51474.0,12,4642
138619,anomaly,124.144,25666,22.0,6,335
138620,anomaly,124.144,22,25666.0,12,4641
138621,anomaly,30.997,43964,80.0,1,46
138622,anomaly,30.997,80,43964.0,6,264
138623,anomaly,17.708,64158,22.0,24,2900
138624,anomaly,17.708,22,64158.0,26,3745
138625,anomaly,23.265,47848,22.0,25,3036
138626,anomaly,23.265,22,47848.0,28,3929
138627,anomaly,12.379,22,51265.0,21,4137
138628,anomaly,12.379,51265,22.0,15,2163
138629,anomaly,9.0,46244,161.0,4,276
138630,anomaly,20161.962,1287,80.0,17,782
138631,anomaly,20161.962,80,1287.0,82,3608
138632,anomaly,121.473,62981,22.0,2,112
138633,anomaly,121.473,22,62981.0,11,916
138634,anomaly,8.227,34015,22.0,8,501
138635,anomaly,8.227,22,34015.0,11,1777
138636,anomaly,0.97,22,51997.0,5,1285
138637,anomaly,0.97,51997,22.0,6,340
138638,anomaly,0.0,40794,23.0,1,46
138639,anomaly,0.0,23,40794.0,1,40
138640,anomaly,13.635,22,43084.0,38,5313
138641,anomaly,13.635,43084,22.0,21,3517
138642,anomaly,9.335,35546,22.0,17,2261
138643,anomaly,9.335,22,35546.0,20,3249
138644,anomaly,9.689,22,49144.0,19,3185
138645,anomaly,9.689,49144,22.0,17,2267
138646,anomaly,6.357,38192,22.0,7,375
138647,anomaly,6.357,22,38192.0,7,2430
138648,anomaly,0.0,57206,23.0,1,46
138649,anomaly,0.0,23,57206.0,1,40
138650,anomaly,0.0,36426,53413.0,1,46
138651,anomaly,326.334,0,3.3,2,303
138652,anomaly,19.572,22,40080.0,26,3745
138653,anomaly,19.572,40080,22.0,26,3003
138654,anomaly,3.536,40034,22.0,2,106
138655,anomaly,3.536,22,40034.0,3,180
138656,anomaly,0.016,123,49524.0,1,76
138657,anomaly,0.016,49524,123.0,1,76
138658,anomaly,22.422,39270,22.0,28,3108
138659,anomaly,22.422,22,39270.0,26,3745
138660,anomaly,12.031,22,38567.0,19,3185
138661,anomaly,12.031,38567,22.0,17,2267
138662,anomaly,272.575,59278,80.0,12,663
138663,anomaly,272.575,80,59278.0,11,1031
138664,anomaly,4.88,53043,22.0,15,1724
138665,anomaly,4.88,22,53043.0,14,2625
138666,anomaly,30.996,5481,80.0,1,46
138667,anomaly,30.996,80,5481.0,6,264
138668,anomaly,4166.065,80,200.0,25,1100
138669,anomaly,4166.065,200,80.0,5,230
138670,anomaly,0.0,41165,23.0,1,46
138671,anomaly,0.0,23,41165.0,1,40
138672,anomaly,3.764,44864,22.0,12,1808
138673,anomaly,3.764,22,44864.0,13,2185
138674,anomaly,14.891,18318,22.0,17,2924
138675,anomaly,14.891,22,18318.0,26,4670
138676,anomaly,0.011,3400,51893.0,1,40
138677,anomaly,0.011,51893,3400.0,2,92
138678,anomaly,11.517,15995,22.0,19,2479
138679,anomaly,11.517,22,15995.0,23,3514
138680,anomaly,4755.163,80,311.0,62,2728
138681,anomaly,4755.163,311,80.0,12,552
138682,anomaly,0.0,58869,23.0,1,46
138683,anomaly,0.0,23,58869.0,1,40
138684,anomaly,6.359,61203,22.0,6,329
138685,anomaly,6.359,22,61203.0,9,4445
138686,anomaly,10.481,22,38430.0,19,3185
138687,anomaly,10.481,38430,22.0,17,2267
138688,anomaly,0.648,53538,22.0,4,190
138689,anomaly,0.648,22,53538.0,4,213
138690,anomaly,120.923,58262,22.0,6,314
138691,anomaly,120.923,22,58262.0,5,345
138692,anomaly,30.996,46128,80.0,1,46
138693,anomaly,30.996,80,46128.0,6,264
138694,anomaly,10.968,22,59568.0,19,3185
138695,anomaly,10.968,59568,22.0,15,2179
138696,anomaly,7.297,53965,22.0,15,1745
138697,anomaly,7.297,22,53965.0,15,2665
138698,anomaly,19.61,28039,22.0,26,2993
138699,anomaly,19.61,22,28039.0,26,3745
138700,anomaly,10.436,22,51513.0,20,3237
138701,anomaly,10.436,51513,22.0,17,2261
138702,anomaly,9.189,22,40384.0,19,3185
138703,anomaly,9.189,40384,22.0,17,2267
138704,anomaly,0.0,23833,23.0,1,46
138705,anomaly,0.0,23,23833.0,1,40
138706,anomaly,0.016,123,33792.0,1,76
138707,anomaly,0.016,33792,123.0,1,76
138708,anomaly,9.596,22,50832.0,19,3185
138709,anomaly,9.596,50832,22.0,15,2163
138710,anomaly,18.027,11316,22.0,24,2883
138711,anomaly,18.027,22,11316.0,26,3745
138712,anomaly,30.998,22382,80.0,1,46
138713,anomaly,30.998,80,22382.0,6,264
138714,anomaly,19.801,63294,22.0,24,2916
138715,anomaly,19.801,22,63294.0,26,3745
138716,anomaly,0.001,23971,23.0,1,46
138717,anomaly,0.001,23,23971.0,1,40
138718,anomaly,15.453,56789,22.0,2,106
138719,anomaly,15.453,22,56789.0,5,300
138720,anomaly,76.522,53508,22.0,4,255
138721,anomaly,76.522,22,53508.0,14,7899
138722,anomaly,0.366,15451,22.0,2,92
138723,anomaly,0.366,22,15451.0,1,44
138724,anomaly,0.964,22,27877.0,5,1285
138725,anomaly,0.964,27877,22.0,6,340
138726,anomaly,120.567,28137,22.0,6,335
138727,anomaly,120.567,22,28137.0,14,8681
138728,anomaly,2248.783,3431,80.0,2,92
138729,anomaly,2248.783,80,3431.0,12,528
138730,anomaly,0.0,23,55443.0,1,40
138731,anomaly,0.0,55443,23.0,1,46
138732,anomaly,10.74,15350,22.0,17,2267
138733,anomaly,10.74,22,15350.0,19,3185
138734,anomaly,121.491,48431,22.0,4,243
138735,anomaly,121.491,22,48431.0,15,8727
138736,anomaly,10.048,22,51069.0,19,3185
138737,anomaly,10.048,51069,22.0,17,2267
138738,anomaly,8.604,42066,22.0,17,2267
138739,anomaly,8.604,22,42066.0,19,3185
138740,anomaly,21.096,22,42567.0,27,3838
138741,anomaly,21.096,42567,22.0,25,2947
138742,anomaly,30.996,21646,80.0,1,46
138743,anomaly,30.996,80,21646.0,6,264
138744,anomaly,120.924,23285,22.0,5,262
138745,anomaly,120.924,22,23285.0,4,257
138746,anomaly,0.0,5092,5060.0,1,437
138747,anomaly,0.0,0,3.3,1,465
138748,anomaly,0.0,39328,23.0,1,46
138749,anomaly,0.0,23,39328.0,1,40
138750,anomaly,120.449,37781,22.0,5,283
138751,anomaly,120.449,22,37781.0,14,8669
138752,anomaly,9.068,22,57755.0,19,3185
138753,anomaly,9.068,57755,22.0,15,2163
138754,anomaly,17.758,34670,22.0,22,2320
138755,anomaly,17.758,22,34670.0,26,3829
138756,anomaly,15.624,27227,22.0,6,400
138757,anomaly,15.624,22,27227.0,11,4676
138758,anomaly,9.983,38889,22.0,15,2163
138759,anomaly,9.983,22,38889.0,19,3185
138760,anomaly,12.153,42183,22.0,6,329
138761,anomaly,12.153,22,42183.0,8,2461
138762,anomaly,10.034,38627,22.0,18,2313
138763,anomaly,10.034,22,38627.0,20,3249
138764,anomaly,30.999,7731,80.0,1,46
138765,anomaly,30.999,80,7731.0,6,264
138766,anomaly,8.694,56579,22.0,17,2267
138767,anomaly,8.694,22,56579.0,19,3185
138768,anomaly,0.0,63402,23.0,1,46
138769,anomaly,0.0,23,63402.0,1,40
138770,anomaly,9.471,55505,22.0,16,2209
138771,anomaly,9.471,22,55505.0,20,3237
138772,anomaly,0.0,62595,23.0,1,46
138773,anomaly,0.0,23,62595.0,1,40
138774,anomaly,31.0,22,18755.0,6,264
138775,anomaly,31.0,18755,22.0,1,46
138776,anomaly,24.624,16844,22.0,27,3056
138777,anomaly,24.624,22,16844.0,26,3745
138778,anomaly,10.35,22,37051.0,19,3185
138779,anomaly,10.35,37051,22.0,17,2283
138780,anomaly,0.0,33980,47808.0,1,46
138781,anomaly,0.0,47808,33980.0,1,40
138782,anomaly,30.999,38469,80.0,1,46
138783,anomaly,30.999,80,38469.0,6,264
138784,anomaly,1.406,2454,445.0,3,144
138785,anomaly,1.406,445,2454.0,3,120
138786,anomaly,7.462,18496,22.0,2,106
138787,anomaly,7.462,22,18496.0,4,240
138788,anomaly,20.708,19173,22.0,24,2883
138789,anomaly,20.708,22,19173.0,26,3745
138790,anomaly,30.997,15054,80.0,1,46
138791,anomaly,30.997,80,15054.0,6,264
138792,anomaly,4.696,45648,22.0,12,1808
138793,anomaly,4.696,22,45648.0,13,2185
138794,anomaly,0.0,10604,5358.0,1,46
138795,anomaly,0.0,5358,10604.0,1,40
138796,anomaly,0.0,49862,23.0,1,46
138797,anomaly,0.0,23,49862.0,1,40
138798,anomaly,5.581,60671,80.0,5,341
138799,anomaly,5.581,80,60671.0,4,739
138800,anomaly,0.944,22,34093.0,5,1285
138801,anomaly,0.944,34093,22.0,6,340
138802,anomaly,11.622,56240,22.0,15,2163
138803,anomaly,11.622,22,56240.0,19,3185
138804,anomaly,13.085,57395,22.0,17,1837
138805,anomaly,13.085,22,57395.0,15,2665
138806,anomaly,20.484,5491,22.0,26,3034
138807,anomaly,20.484,22,5491.0,27,4773
138808,anomaly,0.977,22,28567.0,5,1285
138809,anomaly,0.977,28567,22.0,6,340
138810,anomaly,0.0,25,50296.0,1,40
138811,anomaly,0.0,50296,25.0,1,46
138812,anomaly,0.0,58022,3689.0,1,46
138813,anomaly,0.0,3689,58022.0,1,40
138814,anomaly,18.787,8830,22.0,24,2900
138815,anomaly,18.787,22,8830.0,26,3745
138816,anomaly,8.373,63192,22.0,16,2215
138817,anomaly,8.373,22,63192.0,19,3185
138818,anomaly,10.724,56274,22.0,18,2403
138819,anomaly,10.724,22,56274.0,21,4149
138820,anomaly,19.682,22,49872.0,26,3745
138821,anomaly,19.682,49872,22.0,24,2917
138822,anomaly,30.998,60121,80.0,1,46
138823,anomaly,30.998,80,60121.0,6,264
138824,anomaly,22.669,22,49898.0,30,4093
138825,anomaly,22.669,49898,22.0,25,3005
138826,anomaly,20.995,61308,22.0,25,3035
138827,anomaly,20.995,22,61308.0,30,4169
138828,anomaly,75.853,34687,22.0,7,467
138829,anomaly,75.853,22,34687.0,14,6878
138830,anomaly,0.0,7547,22496.0,1,40
138831,anomaly,0.0,22496,7547.0,1,46
138832,anomaly,32.002,24102,22.0,2,120
138833,anomaly,32.002,22,24102.0,7,420
138834,anomaly,1.574,57547,3389.0,3,144
138835,anomaly,1.574,3389,57547.0,3,120
138836,anomaly,0.0,1218,7547.0,1,46
138837,anomaly,0.0,7547,1218.0,1,40
138838,anomaly,34.263,22172,22.0,4,234
138839,anomaly,34.263,22,22172.0,8,623
138840,anomaly,10.538,49825,22.0,17,2267
138841,anomaly,10.538,22,49825.0,19,3185
138842,anomaly,21.017,22,49096.0,27,3809
138843,anomaly,21.017,49096,22.0,27,3141
138844,anomaly,42.458,40718,22.0,6,337
138845,anomaly,42.458,22,40718.0,11,4597
138846,anomaly,0.954,22,60949.0,5,1285
138847,anomaly,0.954,60949,22.0,6,340
138848,anomaly,10.301,34582,22.0,18,2327
138849,anomaly,10.301,22,34582.0,21,3305
138850,anomaly,0.0,0,3.1,1,56
138851,anomaly,5.476,22,16401.0,12,2133
138852,anomaly,5.476,16401,22.0,16,2016
138853,anomaly,8.999,44605,22.0,17,2283
138854,anomaly,8.999,22,44605.0,19,3185
