,label,V1,V2,V3,V4,V5
121225,anomaly,19.459,44496,22.0,24,2883
121226,anomaly,9.633,52378,22.0,15,2163
121227,anomaly,9.633,22,52378.0,19,3185
121228,anomaly,0.0,40090,8090.0,1,46
121229,anomaly,0.0,8090,40090.0,1,40
121230,anomaly,1960.165,56355,80.0,2,92
121231,anomaly,1960.165,80,56355.0,12,528
121232,anomaly,30.998,57958,80.0,1,46
121233,anomaly,30.998,80,57958.0,6,264
121234,anomaly,0.0,23,64686.0,1,40
121235,anomaly,0.0,64686,23.0,1,46
121236,anomaly,0.0,23,27855.0,1,40
121237,anomaly,0.0,27855,23.0,1,46
121238,anomaly,0.131,59253,3844.0,2,92
121239,anomaly,0.131,3844,59253.0,1,40
121240,anomaly,5.394,20212,22.0,6,359
121241,anomaly,5.394,22,20212.0,5,1326
121242,anomaly,9.423,22,53047.0,19,3185
121243,anomaly,9.423,53047,22.0,17,2267
121244,anomaly,9.275,41056,22.0,15,2173
121245,anomaly,9.275,22,41056.0,20,3249
121246,anomaly,18.112,22,45846.0,26,3745
121247,anomaly,18.112,45846,22.0,26,2993
121248,anomaly,125.116,42522,22.0,6,335
121249,anomaly,125.116,22,42522.0,10,2622
121250,anomaly,0.0,19887,7547.0,1,46
121251,anomaly,0.0,7547,19887.0,1,40
121252,anomaly,30.999,28475,80.0,1,46
121253,anomaly,30.999,80,28475.0,6,264
121254,anomaly,10.407,22,53721.0,19,3185
121255,anomaly,10.407,53721,22.0,17,2267
121256,anomaly,9.242,22,37724.0,19,3185
121257,anomaly,9.242,37724,22.0,15,2163
121258,anomaly,9.266,52637,22.0,17,2267
121259,anomaly,9.266,22,52637.0,19,3185
121260,anomaly,9.433,22,41392.0,19,3185
121261,anomaly,9.433,41392,22.0,19,2371
121262,anomaly,9.228,22,57345.0,19,3185
121263,anomaly,9.228,57345,22.0,17,2267
121264,anomaly,26.763,41460,22.0,28,3763
121265,anomaly,26.763,22,41460.0,30,4829
121266,anomaly,7.136,22,48042.0,12,2133
121267,anomaly,7.136,48042,22.0,17,2068
121268,anomaly,21.585,30082,22.0,6,400
121269,anomaly,21.585,22,30082.0,11,4676
121270,anomaly,9.188,22,53750.0,19,3185
121271,anomaly,9.188,53750,22.0,18,2319
121272,anomaly,10.726,22,50947.0,19,3197
121273,anomaly,10.726,50947,22.0,17,2267
121274,anomaly,4.037,53808,22.0,12,1808
121275,anomaly,4.037,22,53808.0,13,2185
121276,anomaly,9.948,22,53522.0,19,3185
121277,anomaly,9.948,53522,22.0,17,2267
121278,anomaly,120.41,22834,22.0,4,231
121279,anomaly,120.41,22,22834.0,12,8481
121280,anomaly,10.056,22,60484.0,19,3185
121281,anomaly,10.056,60484,22.0,17,2267
121282,anomaly,9.101,22,57026.0,20,3249
121283,anomaly,9.101,57026,22.0,15,2157
121284,anomaly,19.358,18056,22.0,6,329
121285,anomaly,19.358,22,18056.0,9,3542
121286,anomaly,30.996,2073,80.0,1,46
121287,anomaly,30.996,80,2073.0,6,264
121288,anomaly,0.0,52975,2375.0,1,46
121289,anomaly,0.0,2375,52975.0,1,40
121290,anomaly,0.0,47746,9000.0,1,46
121291,anomaly,0.0,9000,47746.0,1,40
121292,anomaly,4.482,14411,22.0,3,166
121293,anomaly,4.482,22,14411.0,4,240
121294,anomaly,0.0,39777,23.0,1,46
121295,anomaly,0.0,23,39777.0,1,40
121296,anomaly,30.999,43199,80.0,1,46
121297,anomaly,30.999,80,43199.0,6,264
121298,anomaly,121.796,25456,22.0,4,210
121299,anomaly,121.796,22,25456.0,4,257
121300,anomaly,0.0,5085,5060.0,1,437
121301,anomaly,0.0,0,3.3,1,465
121302,anomaly,30.999,30819,80.0,1,46
121303,anomaly,30.999,80,30819.0,6,264
121304,anomaly,30.996,45102,80.0,1,46
121305,anomaly,30.996,80,45102.0,6,264
121306,anomaly,0.001,59572,23.0,1,46
121307,anomaly,0.001,23,59572.0,1,40
121308,anomaly,21.09,19978,22.0,24,2883
121309,anomaly,21.09,22,19978.0,26,3745
121310,anomaly,0.0,59834,7547.0,1,46
121311,anomaly,0.0,7547,59834.0,1,40
121312,anomaly,129.758,44187,22.0,7,1029
121313,anomaly,129.758,22,44187.0,12,4625
121314,anomaly,120.43,24805,22.0,4,231
121315,anomaly,120.43,22,24805.0,13,8533
121316,anomaly,0.931,22,34962.0,5,1285
121317,anomaly,0.931,34962,22.0,6,340
121318,anomaly,0.0,80,227.0,1,46
121319,anomaly,0.0,227,80.0,1,40
121320,anomaly,19.823,4179,22.0,24,2900
121321,anomaly,19.823,22,4179.0,26,3745
121322,anomaly,0.0,6707,502.0,1,46
121323,anomaly,0.0,502,6707.0,1,40
121324,anomaly,9.297,22,41573.0,19,3185
121325,anomaly,9.297,41573,22.0,19,2371
121326,anomaly,30.998,64220,80.0,1,46
121327,anomaly,30.998,80,64220.0,6,264
121328,anomaly,11.448,35081,22.0,17,2283
121329,anomaly,11.448,22,35081.0,19,3185
121330,anomaly,17.889,25424,22.0,26,3003
121331,anomaly,17.889,22,25424.0,26,3745
121332,anomaly,0.0,34880,443.0,1,46
121333,anomaly,0.0,443,34880.0,1,40
121334,anomaly,30.996,45270,80.0,1,46
121335,anomaly,30.996,80,45270.0,6,264
121336,anomaly,17.937,45592,22.0,24,2900
121337,anomaly,17.937,22,45592.0,26,3745
121338,anomaly,8.282,37578,22.0,7,389
121339,anomaly,8.282,22,37578.0,10,4513
121340,anomaly,12.583,23849,22.0,19,2383
121341,anomaly,12.583,22,23849.0,22,3545
121342,anomaly,0.001,46727,23.0,1,46
121343,anomaly,0.001,23,46727.0,1,40
121344,anomaly,30.997,48917,80.0,1,46
121345,anomaly,30.997,80,48917.0,6,264
121346,anomaly,0.0,11941,23.0,1,46
121347,anomaly,0.0,23,11941.0,1,40
121348,anomaly,24.771,22,29018.0,34,4425
121349,anomaly,24.771,29018,22.0,31,4828
121350,anomaly,17.325,1552,22.0,24,2916
121351,anomaly,17.325,22,1552.0,26,3745
121352,anomaly,10.27,49782,22.0,15,2163
121353,anomaly,10.27,22,49782.0,19,3185
121354,anomaly,120.94,48675,22.0,4,225
121355,anomaly,120.94,22,48675.0,10,6630
121356,anomaly,12.298,19588,22.0,18,2397
121357,anomaly,12.298,22,19588.0,23,4265
121358,anomaly,0.94,22,41178.0,5,1285
121359,anomaly,0.94,41178,22.0,6,340
121360,anomaly,9.401,38099,22.0,15,2163
121361,anomaly,9.401,22,38099.0,19,3185
121362,anomaly,6.115,34042,22.0,13,2060
121363,anomaly,6.115,22,34042.0,13,2209
121364,anomaly,0.0,21052,5358.0,1,46
121365,anomaly,0.0,5358,21052.0,1,40
121366,anomaly,30.997,24183,80.0,1,46
121367,anomaly,30.997,80,24183.0,6,264
121368,anomaly,20.121,22,11457.0,26,3745
121369,anomaly,20.121,11457,22.0,24,2889
121370,anomaly,0.0,40266,1604.0,1,70
121371,anomaly,0.0,0,3.3,1,98
121372,anomaly,0.28,61332,22.0,2,92
121373,anomaly,0.28,22,61332.0,1,44
121374,anomaly,9.509,22,58544.0,19,3185
121375,anomaly,9.509,58544,22.0,15,2163
121376,anomaly,20.421,22,30888.0,26,3745
121377,anomaly,20.421,30888,22.0,26,2993
121378,anomaly,30.999,8849,80.0,1,46
121379,anomaly,30.999,80,8849.0,6,264
121380,anomaly,12.165,22,3863.0,18,2985
121381,anomaly,12.165,3863,22.0,16,2917
121382,anomaly,30.998,18209,80.0,1,46
121383,anomaly,30.998,80,18209.0,6,264
121384,anomaly,14.757,18686,22.0,6,334
121385,anomaly,14.757,22,18686.0,6,418
121386,anomaly,0.0,35259,3128.0,1,46
121387,anomaly,0.0,3128,35259.0,1,40
121388,anomaly,8.074,22,54716.0,19,3185
121389,anomaly,8.074,54716,22.0,17,2267
121390,anomaly,0.546,54366,22.0,5,236
121391,anomaly,0.546,22,54366.0,4,213
121392,anomaly,9.958,22,58766.0,19,3185
121393,anomaly,9.958,58766,22.0,17,2267
121394,anomaly,9.905,48396,22.0,15,2163
121395,anomaly,9.905,22,48396.0,19,3185
121396,anomaly,12.025,59150,22.0,15,2163
121397,anomaly,12.025,22,59150.0,19,3185
121398,anomaly,14.274,38941,22.0,15,1884
121399,anomaly,14.274,22,38941.0,23,3545
121400,anomaly,18.888,22,48109.0,26,3745
121401,anomaly,18.888,48109,22.0,24,2889
121402,anomaly,30.998,61078,80.0,1,46
121403,anomaly,30.998,80,61078.0,6,264
121404,anomaly,0.961,22,35653.0,5,1285
121405,anomaly,0.961,35653,22.0,6,340
121406,anomaly,9.185,37294,22.0,17,2267
121407,anomaly,9.185,22,37294.0,19,3185
121408,anomaly,9.019,22,59589.0,19,3185
121409,anomaly,9.019,59589,22.0,17,2267
121410,anomaly,0.0,24646,5358.0,1,46
121411,anomaly,0.0,5358,24646.0,1,40
121412,anomaly,4.937,54535,22.0,13,1632
121413,anomaly,4.937,22,54535.0,14,2625
121414,anomaly,0.0,24112,23.0,1,46
121415,anomaly,0.0,23,24112.0,1,40
121416,anomaly,8.79,22,43198.0,19,3185
121417,anomaly,8.79,43198,22.0,15,2163
121418,anomaly,11.841,56153,22.0,17,2267
121419,anomaly,11.841,22,56153.0,19,3185
121420,anomaly,23.905,54954,22.0,28,3124
121421,anomaly,23.905,22,54954.0,26,3745
121422,anomaly,6.475,34957,22.0,3,172
121423,anomaly,6.475,22,34957.0,4,240
121424,anomaly,4.17,54848,22.0,12,1808
121425,anomaly,4.17,22,54848.0,13,2185
121426,anomaly,0.001,65207,5358.0,1,46
121427,anomaly,0.001,5358,65207.0,1,40
121428,anomaly,121.46,26090,22.0,3,179
121429,anomaly,121.46,22,26090.0,12,7759
121430,anomaly,30.997,33848,80.0,1,46
121431,anomaly,30.997,80,33848.0,6,264
121432,anomaly,30.998,20102,80.0,1,46
121433,anomaly,30.998,80,20102.0,6,264
121434,anomaly,0.0,61517,5358.0,1,46
121435,anomaly,0.0,5358,61517.0,1,40
121436,anomaly,7.542,64096,22.0,15,1761
121437,anomaly,7.542,22,64096.0,13,2585
121438,anomaly,0.96,22,11535.0,5,1285
121439,anomaly,0.96,11535,22.0,6,340
121440,anomaly,6.398,28397,22.0,7,360
121441,anomaly,6.398,22,28397.0,4,281
121442,anomaly,0.001,10857,23.0,1,46
121443,anomaly,0.001,23,10857.0,1,40
121444,anomaly,19.061,22,18212.0,26,3745
121445,anomaly,19.061,18212,22.0,24,2883
121446,anomaly,0.001,10812,88.0,1,46
121447,anomaly,0.001,88,10812.0,1,40
121448,anomaly,30.997,24577,80.0,1,46
121449,anomaly,30.997,80,24577.0,6,264
121450,anomaly,10.172,52371,22.0,15,2195
121451,anomaly,10.172,22,52371.0,19,3185
121452,anomaly,20.38,15284,22.0,24,2918
121453,anomaly,20.38,22,15284.0,26,3745
121454,anomaly,30.997,49467,80.0,1,46
121455,anomaly,30.997,80,49467.0,6,264
121456,anomaly,124.611,45092,22.0,7,419
121457,anomaly,124.611,22,45092.0,15,7685
121458,anomaly,0.0,13735,2323.0,1,46
121459,anomaly,0.0,2323,13735.0,1,40
121460,anomaly,30.996,21871,80.0,1,46
121461,anomaly,30.996,80,21871.0,6,264
121462,anomaly,0.0,1433,6000.0,1,40
121463,anomaly,0.0,6000,1433.0,1,46
121464,anomaly,0.0,40309,23.0,1,46
121465,anomaly,0.0,23,40309.0,1,40
121466,anomaly,10.159,22,45687.0,19,3185
121467,anomaly,10.159,45687,22.0,17,2267
121468,anomaly,122.853,12894,22.0,6,328
121469,anomaly,122.853,22,12894.0,7,465
121470,anomaly,0.0,29097,5358.0,1,46
121471,anomaly,0.0,5358,29097.0,1,40
121472,anomaly,37.885,17147,22.0,14,1995
121473,anomaly,37.885,22,17147.0,20,3339
121474,anomaly,9.431,37524,22.0,17,2267
121475,anomaly,9.431,22,37524.0,19,3185
121476,anomaly,5.487,57541,22.0,5,307
121477,anomaly,5.487,22,57541.0,5,1326
121478,anomaly,11.069,32315,22.0,15,2163
121479,anomaly,11.069,22,32315.0,19,3185
121480,anomaly,9.235,21315,22.0,17,2267
121481,anomaly,9.235,22,21315.0,20,3305
121482,anomaly,5.538,16250,22.0,7,441
121483,anomaly,5.538,22,16250.0,8,1564
121484,anomaly,8.728,39404,22.0,17,2267
121485,anomaly,8.728,22,39404.0,19,3185
121486,anomaly,0.001,55722,23.0,1,46
121487,anomaly,0.001,23,55722.0,1,40
121488,anomaly,0.936,22,44605.0,5,1285
121489,anomaly,0.936,44605,22.0,6,340
121490,anomaly,15.189,27738,22.0,16,2215
121491,anomaly,15.189,22,27738.0,24,4610
121492,anomaly,10.438,22,57982.0,19,3185
121493,anomaly,10.438,57982,22.0,19,2371
121494,anomaly,30.999,45101,80.0,1,46
121495,anomaly,30.999,80,45101.0,6,264
121496,anomaly,11.421,22,50822.0,19,3185
121497,anomaly,11.421,50822,22.0,17,2267
121498,anomaly,21.073,18668,22.0,24,2912
121499,anomaly,21.073,22,18668.0,28,3933
121500,anomaly,2.644,58526,22.0,15,1967
121501,anomaly,2.644,22,58526.0,14,2721
121502,anomaly,0.0,88,23551.0,1,40
121503,anomaly,0.0,23551,88.0,1,46
121504,anomaly,9.901,22,34823.0,19,3185
121505,anomaly,9.901,34823,22.0,17,2267
121506,anomaly,30.997,7867,80.0,1,46
121507,anomaly,30.997,80,7867.0,6,264
121508,anomaly,8.948,22,60569.0,19,3185
121509,anomaly,8.948,60569,22.0,17,2267
121510,anomaly,30.996,55452,80.0,1,46
121511,anomaly,30.996,80,55452.0,6,264
121512,anomaly,6.195,22,48542.0,12,2133
121513,anomaly,6.195,48542,22.0,16,2016
121514,anomaly,31.0,10,80.0,1,46
121515,anomaly,31.0,80,10.0,6,264
121516,anomaly,0.0,1241,23.0,1,46
121517,anomaly,0.0,23,1241.0,1,40
121518,anomaly,11.014,60612,22.0,16,2299
121519,anomaly,11.014,22,60612.0,22,3365
121520,anomaly,30.996,53478,80.0,1,46
121521,anomaly,30.996,80,53478.0,6,264
121522,anomaly,3.485,53047,22.0,13,1906
121523,anomaly,3.485,22,53047.0,16,4413
121524,anomaly,8.475,24768,22.0,15,2179
121525,anomaly,8.475,22,24768.0,19,3185
121526,anomaly,0.0,21042,2222.0,1,46
121527,anomaly,0.0,2222,21042.0,1,40
121528,anomaly,120.932,35253,22.0,5,277
121529,anomaly,120.932,22,35253.0,6,1361
121530,anomaly,0.0,3768,23.0,1,46
121531,anomaly,0.0,23,3768.0,1,40
121532,anomaly,0.001,46547,23.0,1,46
121533,anomaly,0.001,23,46547.0,1,40
121534,anomaly,0.958,22,26701.0,5,1285
121535,anomaly,0.958,26701,22.0,6,340
121536,anomaly,0.0,32313,7547.0,1,46
121537,anomaly,0.0,7547,32313.0,1,40
121538,anomaly,13.915,22,2256.0,19,3093
121539,anomaly,13.915,2256,22.0,13,2779
121540,anomaly,10.009,43395,22.0,17,2267
121541,anomaly,10.009,22,43395.0,19,3185
121542,anomaly,8.638,40665,22.0,15,2163
121543,anomaly,8.638,22,40665.0,19,3185
121544,anomaly,10.063,37574,22.0,15,2163
121545,anomaly,10.063,22,37574.0,20,3249
121546,anomaly,0.0,56509,4499.0,1,46
121547,anomaly,0.0,4499,56509.0,1,40
121548,anomaly,3.714,55856,22.0,12,1808
121549,anomaly,3.714,22,55856.0,13,2185
121550,anomaly,9.37,35490,22.0,15,2179
121551,anomaly,9.37,22,35490.0,19,3185
121552,anomaly,6.676,34361,22.0,11,2604
121553,anomaly,6.676,22,34361.0,12,2157
121554,anomaly,9.326,43741,22.0,17,2267
121555,anomaly,9.326,22,43741.0,19,3185
121556,anomaly,0.0,23,7334.0,1,40
121557,anomaly,0.0,7334,23.0,1,46
121558,anomaly,9.967,33288,22.0,15,2163
121559,anomaly,9.967,22,33288.0,19,3185
121560,anomaly,30.997,25315,80.0,1,46
121561,anomaly,30.997,80,25315.0,6,264
121562,anomaly,9.398,45628,22.0,15,2163
121563,anomaly,9.398,22,45628.0,19,3185
121564,anomaly,20.259,22,38392.0,27,3809
121565,anomaly,20.259,38392,22.0,27,3123
121566,anomaly,10.099,22,58832.0,19,3185
121567,anomaly,10.099,58832,22.0,17,2267
121568,anomaly,9.055,22,44719.0,19,3185
121569,anomaly,9.055,44719,22.0,18,2319
121570,anomaly,0.0,28494,7547.0,1,46
121571,anomaly,0.0,7547,28494.0,1,40
