,label,V1,V2,V3,V4,V5
35000,nominal,0.068,55178,8000.0,6,586
35001,anomaly,2.906,57290,22.0,12,1827
35002,anomaly,2.906,22,57290.0,14,2721
35003,anomaly,11.365,57473,22.0,17,2267
35004,anomaly,11.365,22,57473.0,19,3185
35005,anomaly,9.608,45983,22.0,17,2267
35006,anomaly,9.608,22,45983.0,20,3249
35007,anomaly,10.431,51024,22.0,15,2163
35008,anomaly,10.431,22,51024.0,19,3185
35009,anomaly,7.409,34062,22.0,2,106
35010,anomaly,7.409,22,34062.0,4,240
35011,anomaly,17.283,59867,22.0,15,2179
35012,anomaly,17.283,22,59867.0,26,4814
35013,anomaly,18.014,22,23904.0,26,3745
35014,anomaly,18.014,23904,22.0,24,2949
35015,anomaly,2.998,59155,80.0,1,46
35016,anomaly,2.998,80,59155.0,3,132
35017,anomaly,14.996,80,56374.0,5,220
35018,anomaly,14.996,56374,80.0,1,46
35019,anomaly,0.0,20558,23.0,1,46
35020,anomaly,0.0,23,20558.0,1,40
35021,anomaly,19.749,56662,22.0,24,2883
35022,anomaly,19.749,22,56662.0,26,3745
35023,anomaly,16.751,22,38402.0,26,3905
35024,anomaly,16.751,38402,22.0,16,2283
35025,anomaly,10.004,22,45483.0,19,3185
35026,anomaly,10.004,45483,22.0,15,2163
35027,anomaly,14.996,80,43550.0,5,220
35028,anomaly,14.996,43550,80.0,1,46
35029,anomaly,9.303,58694,22.0,18,2319
35030,anomaly,9.303,22,58694.0,19,3185
35031,anomaly,120.421,58947,22.0,3,191
35032,anomaly,120.421,22,58947.0,14,8667
35033,anomaly,6.999,80,7204.0,4,176
35034,anomaly,6.999,7204,80.0,1,46
35035,anomaly,0.0,5064,5060.0,1,441
35036,anomaly,0.0,0,3.3,1,469
35037,anomaly,0.0,34626,465.0,1,46
35038,anomaly,0.0,465,34626.0,1,40
35039,anomaly,1.1,22,64581.0,9,1401
35040,anomaly,1.1,64581,22.0,8,1549
35041,anomaly,0.0,41136,5358.0,1,46
35042,anomaly,0.0,5358,41136.0,1,40
35043,nominal,0.059,8000,49368.0,7,556
35044,nominal,0.059,49368,8000.0,6,515
35045,nominal,0.067,8000,49369.0,7,702
35046,nominal,0.067,49369,8000.0,6,586
35047,nominal,0.056,8000,50578.0,7,556
35048,nominal,0.056,50578,8000.0,6,515
35049,nominal,0.076,8000,50579.0,7,702
35050,nominal,0.076,50579,8000.0,6,586
35051,nominal,0.062,8000,60653.0,7,556
35052,nominal,0.062,60653,8000.0,6,515
35053,nominal,0.093,8000,60654.0,7,702
35054,nominal,0.093,60654,8000.0,6,586
35055,nominal,0.05,8000,62757.0,7,556
35056,nominal,0.05,62757,8000.0,6,515
35057,nominal,0.062,8000,62758.0,7,702
35058,nominal,0.062,62758,8000.0,6,586
35059,nominal,0.054,8000,65464.0,7,556
35060,nominal,0.054,65464,8000.0,6,515
35061,nominal,0.048,8000,57953.0,7,556
35062,nominal,0.048,57953,8000.0,5,469
35063,nominal,0.058,8000,63795.0,7,556
35064,nominal,0.058,63795,8000.0,6,515
35065,nominal,0.077,8000,63796.0,7,702
35066,nominal,0.077,63796,8000.0,6,586
35067,nominal,0.052,8000,55821.0,7,556
35068,nominal,0.052,55821,8000.0,6,515
35069,nominal,0.066,8000,55822.0,7,702
35070,nominal,0.066,55822,8000.0,6,586
35071,nominal,0.049,8000,57347.0,7,556
35072,nominal,0.049,57347,8000.0,6,515
35073,nominal,0.067,8000,57348.0,7,702
35074,nominal,0.067,57348,8000.0,6,586
35075,nominal,60.011,8000,57349.0,7,561
35076,nominal,60.011,57349,8000.0,6,589
35077,nominal,0.052,8000,65472.0,7,556
35078,nominal,0.052,65472,8000.0,6,515
35079,nominal,0.072,8000,65473.0,7,702
35080,nominal,0.072,65473,8000.0,6,586
35081,nominal,0.049,8000,56382.0,7,556
35082,nominal,0.049,56382,8000.0,6,515
35083,nominal,0.062,8000,56383.0,7,702
35084,nominal,0.062,56383,8000.0,6,586
35085,nominal,60.002,8000,56384.0,7,561
35086,nominal,60.002,56384,8000.0,6,589
35087,nominal,0.048,8000,57414.0,7,556
35088,nominal,0.048,57414,8000.0,6,515
35089,nominal,0.059,8000,57415.0,7,702
35090,nominal,0.059,57415,8000.0,6,586
35091,nominal,60.004,8000,57416.0,7,561
35092,nominal,60.004,57416,8000.0,6,589
35093,nominal,0.055,8000,58463.0,7,556
35094,nominal,0.055,58463,8000.0,6,515
35095,nominal,0.065,8000,58464.0,7,702
35096,nominal,0.065,58464,8000.0,6,586
35097,nominal,0.055,8000,59499.0,7,556
35098,nominal,0.055,59499,8000.0,6,515
35099,nominal,0.066,8000,59500.0,7,702
35100,nominal,0.066,59500,8000.0,6,586
35101,nominal,0.049,8000,60531.0,7,556
35102,nominal,0.049,60531,8000.0,6,515
35103,nominal,0.069,8000,60532.0,7,702
35104,nominal,0.069,60532,8000.0,6,586
35105,nominal,0.05,8000,61565.0,7,556
35106,nominal,0.05,61565,8000.0,6,515
35107,nominal,0.065,8000,61566.0,7,702
35108,nominal,0.065,61566,8000.0,6,586
35109,nominal,60.022,8000,61567.0,7,561
35110,nominal,60.022,61567,8000.0,6,589
35111,nominal,0.053,8000,62598.0,7,556
35112,nominal,0.053,62598,8000.0,6,515
35113,nominal,0.075,8000,62599.0,7,702
35114,nominal,0.075,62599,8000.0,6,586
35115,nominal,59.998,8000,62600.0,7,561
35116,nominal,59.998,62600,8000.0,6,589
35117,nominal,0.051,8000,63630.0,7,556
35118,nominal,0.051,63630,8000.0,6,515
35119,nominal,0.071,8000,63631.0,7,702
35120,nominal,0.071,63631,8000.0,6,586
35121,nominal,59.996,8000,63632.0,7,561
35122,nominal,59.996,63632,8000.0,6,589
35123,nominal,0.044,8000,64661.0,7,556
35124,nominal,0.044,64661,8000.0,6,515
35125,nominal,0.055,8000,64662.0,7,702
35126,nominal,0.055,64662,8000.0,5,540
35127,nominal,0.053,8000,49340.0,7,556
35128,nominal,0.053,49340,8000.0,6,515
35129,nominal,0.073,8000,49341.0,7,702
35130,nominal,0.073,49341,8000.0,6,586
35131,nominal,0.05,8000,50387.0,7,556
35132,nominal,0.05,50387,8000.0,6,515
35133,nominal,0.065,8000,50388.0,7,702
35134,nominal,0.065,50388,8000.0,6,586
35135,nominal,60.002,8000,50389.0,7,561
35136,nominal,60.002,50389,8000.0,6,589
35137,nominal,0.052,8000,51426.0,7,556
35138,nominal,0.052,51426,8000.0,6,515
35139,nominal,0.068,8000,51427.0,7,702
35140,nominal,0.068,51427,8000.0,6,586
35141,nominal,0.056,8000,52460.0,7,556
35142,nominal,0.056,52460,8000.0,6,515
35143,nominal,0.061,8000,52461.0,7,702
35144,nominal,0.061,52461,8000.0,6,586
35145,nominal,0.051,8000,53493.0,7,556
35146,nominal,0.051,53493,8000.0,6,515
35147,nominal,0.063,8000,53494.0,7,702
35148,nominal,0.063,53494,8000.0,6,586
35149,anomaly,10.346,22,44088.0,19,3185
35150,anomaly,10.346,44088,22.0,17,2267
35151,nominal,59.986,8000,60655.0,7,561
35152,nominal,59.986,60655,8000.0,6,589
35153,nominal,0.066,8000,65465.0,7,702
35154,nominal,0.066,65465,8000.0,6,586
35155,nominal,0.057,8000,57954.0,7,702
35156,nominal,0.057,57954,8000.0,6,586
35157,nominal,60.003,8000,57955.0,7,561
35158,nominal,60.003,57955,8000.0,6,589
35159,nominal,59.989,8000,63797.0,7,561
35160,nominal,59.989,63797,8000.0,6,589
