,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:16,20.729499999999998,36.62666491437624,1341.5125827499999,15301.916666666666,19621.805302427932,385015243.3263889,15301.845833333333,19621.806801914274,385015302.1716493,12.25,9.640409742329421,92.9375,1642.875,1431.1611053179863,2048222.109375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:17,14.4508125,30.4801247233725,929.0380031523437,20278.125,23880.7173229653,570288659.859375,20278.375,23880.505077036687,570278522.734375,7.90625,6.806978840682554,46.3349609375,1589.96875,1898.4397620871296,3604073.5302734375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:18,5.412083333333334,5.6941489334569475,32.42333207638889,16133.083333333334,21736.85039841457,472490665.2430555,15489.262499999999,21956.662829723853,482095042.6181771,9.75,7.907011656329674,62.520833333333336,1491.6666666666667,1316.407157970343,1732927.8055555553,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:19,14.288214285714284,29.93375400346231,896.029628739796,18404.0,21623.867630137636,467591651.28571427,18234.914285714283,21710.496902070114,471345675.734796,11.25,9.409816303049857,88.54464285714286,1935.892857142857,1999.0492443603164,3996197.8813775517,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:20,14.160153846153841,22.391135405458165,501.3629447455621,21770.923076923078,23497.346179815344,552125277.4940827,21028.275,23503.26474505416,552403453.6761057,14.153846153846153,9.005093890478397,81.09171597633136,2242.5576923076924,1667.8789779636697,2781820.2851331355,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:21,40.33688235294117,48.047219231382286,2308.5352758685117,22674.20588235294,25002.535667618868,625126789.8105537,22674.20588235294,25002.535667618868,625126789.8105537,13.764705882352942,7.985497234985771,63.7681660899654,2516.3823529411766,2243.1757033632407,5031837.236159169,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:22,10.901294117647058,6.362800823950057,40.48523432525952,19350.676470588234,22704.249629064117,515482951.2188582,19350.676470588234,22704.249629064117,515482951.2188582,17.58823529411765,7.970968082982819,63.53633217993079,2544.735294117647,1149.3034286502702,1320898.3711072668,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:23,20.161999999999995,34.97790368789988,1223.4537464,19436.55,23493.46448371334,551942873.4475,19436.95,23493.133619155622,551927327.2475002,9.35,9.392949483522202,88.22749999999999,1567.65,2090.513938604572,4370248.5275,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:24,15.089285714285712,25.64226401701627,657.5257039183673,22138.35714285714,25286.711301940533,639417768.467687,22138.35714285714,25286.711301940533,639417768.467687,13.785714285714286,7.750685727837291,60.07312925170068,2135.595238095238,1397.327007088616,1952522.7647392289,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:25,21.759,43.19500678764405,1865.8086113846152,13750.807692307691,16829.105399276006,283218788.53994083,13747.242307692308,16830.89746471725,283279109.46782553,7.8076923076923075,7.519304544198378,56.53994082840237,1375.1538461538462,1857.0633909131434,3448684.4378698226,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:26,12.112857142857143,11.432648673596054,130.7054556938776,21040.928571428572,22600.65896467966,510789785.6377551,21040.928571428572,22600.65896467966,510789785.6377551,16.0,6.458659745975609,41.714285714285715,2662.785714285714,1478.55842816921,2186135.0255102045,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:27,19.5938,32.57983864846479,1061.44588636,16992.2,21995.82834448387,483816464.56000006,14841.515,21429.618169703233,459228534.899275,8.7,6.8927498141162795,47.510000000000005,1650.7,1850.5225505245808,3424433.71,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:28,9.141625,8.784117114677775,77.16071348437501,15264.0,22236.03729169161,494441354.4375,15264.25,22235.865721284612,494433724.375,11.9375,9.977905278664455,99.55859375,1781.34375,1537.6054355997633,2364230.4755859375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:29,15.45176923076923,18.11586842502725,328.18468879289935,19691.03846153846,23764.503907299626,564751645.9600592,19691.03846153846,23764.503907299626,564751645.9600592,14.538461538461538,8.134592653177913,66.17159763313609,2422.269230769231,1934.289266365383,3741474.965976331,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:30,14.5263,8.453139050672242,71.45555981,22161.0,24893.691423732238,619695872.7,22161.0,24893.691423732238,619695872.7,17.35,8.144169693713412,66.3275,2508.6,1328.8256996310688,1765777.7399999998,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:31,8.153777777777776,7.075560366937225,50.063554506172835,20566.833333333332,23127.60803491504,534886253.4166667,20566.833333333332,23127.60803491504,534886253.4166667,12.63888888888889,9.241070097299872,85.39737654320987,1857.9722222222222,1441.3507454643427,2077491.9714506166,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:32,24.79835294117647,33.03248380705979,1091.1449864636675,17305.441176470587,20228.27504231926,409183111.1877162,16516.097058823532,20232.26278741725,409344457.4991089,13.705882352941176,7.744179642744631,59.972318339100354,2538.9117647058824,2147.0639510414194,4609883.609861591,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:33,8.988666666666667,6.23613004105021,38.88931788888889,16003.958333333334,20881.775440319496,436048545.5399305,16003.958333333334,20881.775440319496,436048545.5399305,13.166666666666666,7.998263700467885,63.97222222222223,2119.2083333333335,1384.4672555164395,1916749.5815972222,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:34,13.430142857142854,27.5846405576342,760.9123946938776,18286.166666666668,21889.69723182104,479158844.9007936,17348.67380952381,21747.588624960343,472957611.00050455,11.761904761904763,9.453670297094552,89.3718820861678,1717.1190476190477,1525.715214055065,2327806.9143990926,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:35,30.714125000000003,47.66003582520029,2271.4790148593747,16765.4375,20070.39769308505,402820863.55859375,17405.071875,20885.276866075932,436194789.7726465,10.625,7.598313957714566,57.734375,1836.21875,1789.985313039869,3204047.4208984375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:36,10.485941176470588,13.282750651837622,176.4314648788928,16624.20588235294,19040.789906963993,362551680.2811419,16624.20588235294,19040.789906963993,362551680.2811419,11.205882352941176,8.202508266896908,67.28114186851211,1847.0294117647059,1707.2285502135792,2914629.3226643596,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:37,22.228722222222228,35.91969389996641,1290.224409867284,18201.972222222223,21864.01275369352,478035053.6936729,18201.972222222223,21864.01275369352,478035053.6936729,14.13888888888889,8.857365979723623,78.45293209876542,1990.4444444444443,1383.2997073110778,1913518.0802469132,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:38,31.476736842105268,46.807696546437526,2190.9604559833792,17729.13157894737,22424.0117017111,502836300.7984764,17729.13157894737,22424.0117017111,502836300.7984764,11.526315789473685,8.81307892344119,77.67036011080332,2107.842105263158,2146.933547942222,4609323.659279778,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:39,13.541812499999999,28.47507701091155,810.8300107773435,21313.8125,23663.257122643616,559949737.6523438,21313.8125,23663.257122643616,559949737.6523438,10.4375,8.310150043771772,69.05859375,1481.3125,1321.105678908296,1745320.21484375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:40,8.1299375,5.947254644673771,35.36983780859374,23006.59375,23412.549658061827,548147481.4912109,23006.59375,23412.549658061827,548147481.4912109,11.78125,8.30938616490412,69.0458984375,1849.3125,1447.9116305368052,2096448.08984375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:41,18.77128571428571,26.74322817380996,715.2002531564627,20908.54761904762,21918.99315901338,480442261.10487527,20908.54761904762,21918.99315901338,480442261.10487527,13.738095238095237,8.69334590583791,75.57426303854875,2253.4285714285716,1776.6755625104345,3156576.0544217685,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:42,9.505714285714285,7.61565389208843,57.99818420408165,14893.42857142857,19264.629048797047,371125932.3877551,14893.153571428571,19264.66315139647,371127246.33677304,13.642857142857142,9.9470537120808,98.9438775510204,1887.7142857142858,1446.5978772165217,2092645.418367347,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:43,17.188636363636366,12.783477086193065,163.41728641322314,23577.727272727272,24904.408071266524,620229541.3801652,23577.727272727272,24904.408071266524,620229541.3801652,18.90909090909091,5.907692142138163,34.900826446281,2930.3636363636365,1132.8197941201474,1283280.685950413,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:44,12.998578947368419,26.415033529205115,697.7539963490304,20014.815789473683,23609.78026921901,557421724.3608032,20014.815789473683,23609.78026921901,557421724.3608032,11.552631578947368,8.65629484497919,74.9314404432133,1690.8947368421052,1336.1188646593594,1785213.6204986153,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:45,8.929473684210524,11.541258635040045,133.2006508808864,14899.578947368422,19357.362307580162,374707475.5069252,13860.797368421054,18963.75796766152,359624116.2560458,10.0,9.011688316613569,81.21052631578948,1662.4473684210527,1984.216359931394,3937114.563019391,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:46,27.405916666666666,38.07609416343876,1449.7889467430552,19561.416666666668,22927.73279588983,525680931.15972215,19561.416666666668,22927.73279588983,525680931.15972215,11.416666666666666,6.8429809943393005,46.826388888888886,2237.0833333333335,1878.4790371615957,3528683.4930555555,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:47,39.36633333333334,51.26411535101549,2628.0095227222223,21369.958333333332,22207.491606586216,493172683.45659727,21369.958333333332,22207.491606586216,493172683.45659727,12.916666666666666,5.423073134507981,29.409722222222225,2690.4583333333335,2273.7471638092384,5169926.164930555,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:48,13.7899375,28.63303879583154,819.850910683594,18301.125,21136.130533327876,446736013.921875,18300.603125,21136.432487273076,446748778.2890527,11.53125,8.678221213906683,75.3115234375,1739.3125,1336.2175262073724,1785477.27734375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:49,21.355375000000002,34.67476457900435,1202.3392986093752,19663.40625,22449.586925291318,503983953.11621094,18655.540625,22500.266432128912,506261989.5167871,10.65625,9.891945508215256,97.8505859375,1732.5,1970.824589480251,3884149.5625,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:50,15.755944444444443,26.282333560507947,690.7610573858024,18147.38888888889,21537.02880735329,463843609.84876543,18147.38888888889,21537.02880735329,463843609.84876543,14.722222222222221,8.278523456346788,68.53395061728396,2347.3333333333335,1723.8988272710978,2971827.1666666665,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:51,9.809666666666665,7.623158388897756,58.112543822222236,20459.0,23375.92906388963,546434059.6,20459.0,23375.92906388963,546434059.6,14.833333333333334,8.610394235392993,74.13888888888889,2193.5,1292.5298900476796,1670633.5166666666,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:52,8.553363636363638,6.982510596583793,48.755454231404954,24471.136363636364,25579.09838892872,654290274.3904958,24471.136363636364,25579.09838892872,654290274.3904958,14.090909090909092,8.87237331633779,78.71900826446281,2040.8181818181818,1332.1871161352276,1774722.5123966942,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:53,11.078999999999999,7.295662204351295,53.226687,17835.041666666668,22506.345719002536,506535597.62326384,17835.375,22506.081625885963,506523710.1510417,16.5,7.916228058025278,62.666666666666664,2417.5833333333335,1189.3465964086704,1414545.3263888888,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:54,15.587533333333337,29.314221435716522,859.3235783822221,19174.7,26072.03024718252,679750761.2100002,19175.233333333334,26071.638080084052,679730312.1788888,12.433333333333334,8.436758197844057,71.17888888888889,2097.4,1935.166221973365,3744868.306666667,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:55,26.97784615384616,41.846393460711035,1751.1206456686393,15501.884615384615,20482.74162337072,419542704.40976334,15501.884615384615,20482.74162337072,419542704.40976334,12.23076923076923,8.806936480837976,77.56213017751479,2033.8846153846155,1904.5339693826795,3627249.640532545,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:56,21.26517391304348,34.16355644944042,1167.148589274102,18658.347826086956,22388.163753874975,501229876.27032125,17741.81086956522,22263.174304923446,495648930.13140357,12.065217391304348,8.998555859771983,80.97400756143668,1775.108695652174,1572.012753409115,2471224.096880907,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:57,16.39464285714286,31.65937702123099,1002.316153372449,22941.785714285714,22880.18322753361,523502784.52551025,22941.785714285714,22880.18322753361,523502784.52551025,10.107142857142858,9.929534896726338,98.59566326530614,1434.5714285714287,1506.1415800593495,2268462.459183674,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:58,14.28638888888889,10.629787089635787,112.99237357098767,22220.527777777777,23535.195316431127,553905418.5825616,22220.527777777777,23535.195316431127,553905418.5825616,13.583333333333334,8.67427550609015,75.24305555555556,2269.027777777778,1836.4284855560613,3372469.582561729,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:59,8.848555555555556,6.617944336945844,43.79718724691357,19983.722222222223,23362.060482294684,545785869.978395,19983.722222222223,23362.060482294684,545785869.978395,12.666666666666666,8.906926143924924,79.33333333333333,1970.2777777777778,1665.4873763007886,2773848.2006172845,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:00,8.291450000000001,5.6616298225422685,32.054052247499996,21046.325,23820.770466535607,567429105.619375,21046.325,23820.770466535607,567429105.619375,14.25,7.39509972887452,54.6875,2140.6,1223.3615123911657,1496613.3900000001,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:01,18.7146,28.850458349449728,832.3489469733336,22158.533333333333,23625.861394854768,558181326.648889,20640.743333333336,23528.81476495977,553605124.2437888,15.4,9.991996797437437,99.84000000000002,2334.0333333333333,1802.3376946497997,3248421.165555555,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:02,22.129235294117645,36.96672182562138,1366.5385225328716,22884.852941176472,24035.814853148713,577720395.6548443,22884.852941176472,24035.814853148713,577720395.6548443,12.882352941176471,9.266526431771867,85.86851211072666,2137.6176470588234,1790.4659106879528,3205768.17733564,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:03,15.437821428571429,24.50960346921411,600.7206622181124,21802.89285714286,23968.043739588058,574467120.7028062,21802.89285714286,23968.043739588058,574467120.7028062,12.785714285714286,8.145363022941961,66.34693877551021,2107.6071428571427,1742.834274952435,3037471.30994898,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:04,16.86975,34.057433997892936,1159.9088105208336,19574.375,21736.950514068012,472495017.6510417,19574.375,21736.950514068012,472495017.6510417,7.083333333333333,5.95760485057171,35.493055555555564,969.25,1103.9236556483424,1218647.4375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:05,10.512655172413794,10.292520954811405,105.93598760523187,20135.793103448275,22519.3026418323,507118991.4744352,17502.631034482758,22219.476302173058,493705127.1428301,11.586206896551724,10.240276267081828,104.86325802615934,1524.7241379310344,1480.6468972192345,2192315.2342449464,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:06,11.5101,22.430920317499233,503.1461862899999,16514.525,20378.493693091623,415283005.19937503,15615.532500000001,20290.28749953272,411695766.81369376,10.4,10.983624174196786,120.64000000000001,1471.4,1676.238449624635,2809775.3400000003,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:07,29.846133333333327,46.49296916720013,2161.596181982222,19877.733333333334,23631.458724806267,558445841.4622222,19877.733333333334,23631.458724806267,558445841.4622222,7.733333333333333,6.0714267040146535,36.862222222222236,1509.2333333333333,1933.2775052284196,3737561.912222222,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:08,18.749000000000002,33.14150282706509,1098.3592096363634,20597.68181818182,23762.610124820356,564661639.9442149,20596.78636363636,23763.16317680669,564687924.1675414,13.045454545454545,8.551859301968266,73.13429752066115,2025.1363636363637,1355.9537500645254,1838610.5723140494,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:09,18.934692307692305,30.581871840846187,935.250885289941,20455.73076923077,23615.82201790488,557707049.5813609,20455.73076923077,23615.82201790488,557707049.5813609,14.807692307692308,9.607766212686128,92.30917159763314,2182.4615384615386,1704.6255449572232,2905748.24852071,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:10,10.875764705882352,12.300593048971313,151.30458935640138,20469.676470588234,23522.56665382339,553311141.983564,20469.676470588234,23522.56665382339,553311141.983564,13.294117647058824,7.201018766832705,51.85467128027682,1986.0,1217.6101472097853,1482574.4705882352,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:11,14.71,21.756881853795132,473.36190799999986,14348.545454545454,19633.769243384708,385484894.7024793,14348.545454545454,19633.769243384708,385484894.7024793,12.454545454545455,9.13896389953614,83.5206611570248,1996.2727272727273,1919.9227773726684,3686103.4710743804,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:12,26.674400000000002,38.33941887718175,1469.91103984,19400.533333333333,21888.78007828567,479118693.3155556,19400.533333333333,21888.78007828567,479118693.3155556,14.266666666666667,6.860191121406329,47.062222222222225,2265.0333333333333,1729.256015041022,2990326.3655555556,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:13,11.80111111111111,12.739303285889559,162.2898482098765,16585.194444444445,22960.485099186582,527183875.98996913,16586.147222222222,22959.80043135158,527152435.8474922,13.027777777777779,10.131047195820905,102.63811728395063,1923.9722222222222,1586.2010956669592,2516033.915895062,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:14,19.05114285714286,30.976593003789958,959.549314122449,19486.25,23464.623249882545,550588544.2589285,19486.25,23464.623249882545,550588544.2589285,10.607142857142858,8.134315695664553,66.16709183673468,1495.392857142857,1333.3324346829456,1777775.3813775512,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:15,7.944692307692308,7.3282238627274845,53.70286498224853,18515.115384615383,21201.68379439368,449511395.7174556,18515.115384615383,21201.68379439368,449511395.71745557,11.884615384615385,9.943404938709271,98.87130177514793,1834.423076923077,1724.6403231059048,2974384.24408284,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:16,32.034,43.62412354993508,1903.0641555,20233.416666666668,24294.882413649495,590241311.4930555,20233.416666666668,24294.882413649495,590241311.4930555,11.333333333333334,8.409650541028576,70.72222222222221,1933.5,1924.0263988140428,3701877.5833333335,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:17,11.825384615384612,7.948138422959967,63.172904390532544,18710.846153846152,21468.445391196656,460894147.514793,18710.846153846152,21468.445391196656,460894147.514793,17.53846153846154,9.430844522224236,88.94082840236686,2391.9615384615386,1361.6492115973874,1854088.5754437868,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:18,16.583199999999998,28.77941458102765,828.2547036266668,16795.0,20992.725058934106,440694505.4,16795.0,20992.725058934106,440694505.4,11.466666666666667,8.84207115003166,78.18222222222221,1990.7666666666667,1790.7981960256966,3206958.178888889,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:19,18.17895833333333,32.596925371982515,1062.5595437065974,21247.8125,24313.990476726434,591170132.9023438,21247.8125,24313.990476726434,591170132.9023438,9.791666666666666,8.149535603674332,66.41493055555556,1431.9166666666667,1415.5722758148224,2003844.8680555557,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:20,14.422736842105262,20.072752851465367,402.915407036011,18654.0,22577.777744825482,509756047.8947368,18654.0,22577.777744825482,509756047.8947368,13.210526315789474,10.463364394870027,109.48199445983381,2196.9473684210525,1915.5137547400534,3669192.9445983376,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:21,15.624470588235294,27.273056411297958,743.8196060138407,22651.558823529413,24930.367951310232,621523246.1877164,22651.558823529413,24930.367951310232,621523246.1877164,12.823529411764707,7.512619141603147,56.43944636678201,1877.264705882353,1235.6115968078684,1526736.0181660901,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:22,9.68909090909091,6.977322401955242,48.68302790082646,19493.81818181818,22986.05659294814,528358797.69421476,19493.81818181818,22986.05659294814,528358797.69421476,15.318181818181818,9.49347318202623,90.12603305785123,2217.2272727272725,1463.9859019383966,2143254.7210743804,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:23,9.63288888888889,4.171019817860814,17.397406320987656,17649.944444444445,19395.014850534895,376166601.0524691,17649.944444444445,19395.014850534895,376166601.0524691,16.555555555555557,4.878777422244477,23.80246913580247,2677.0555555555557,855.4171478954466,731738.4969135805,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:24,26.424666666666667,38.15265165912092,1455.6248286222224,20736.3,24962.869768451434,623144867.0766666,20736.3,24962.869768451434,623144867.0766666,15.4,9.502981988127026,90.30666666666667,2577.4,2134.42967558081,4555790.040000001,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:25,14.710187500000002,22.196072555800132,492.66563690234386,21207.96875,25258.184761929617,637975897.4677734,21207.259375,25258.617192663914,637997742.485537,11.3125,8.334557201795425,69.46484375,1880.21875,1567.5121956139408,2457094.4833984375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
