,label,V1,V2,V3,V4,V5
103778,nominal,0.057,56501,8000.0,6,589
103779,nominal,0.057,8000,57523.0,7,561
103780,nominal,0.057,57523,8000.0,6,589
103781,nominal,0.053,8000,59069.0,7,561
103782,nominal,0.053,59069,8000.0,6,589
103783,nominal,0.054,8000,60871.0,7,561
103784,nominal,0.054,60871,8000.0,6,589
103785,nominal,0.058,8000,61911.0,7,561
103786,nominal,0.058,61911,8000.0,6,589
103787,nominal,0.057,8000,62937.0,7,561
103788,nominal,0.057,62937,8000.0,6,589
103789,nominal,0.058,8000,63958.0,7,561
103790,nominal,0.058,63958,8000.0,6,589
103791,nominal,0.058,8000,64986.0,7,561
103792,nominal,0.058,64986,8000.0,5,543
103793,nominal,0.057,8000,49662.0,7,561
103794,nominal,0.057,49662,8000.0,6,589
103795,nominal,0.058,8000,50699.0,7,561
103796,nominal,0.058,50699,8000.0,6,589
103797,nominal,0.067,8000,49814.0,7,1727
103798,nominal,0.067,49814,8000.0,6,579
103799,nominal,0.062,8000,53935.0,7,1727
103800,nominal,0.062,53935,8000.0,6,579
103801,nominal,0.068,8000,58639.0,7,1725
103802,nominal,0.068,58639,8000.0,6,579
103803,nominal,0.065,8000,59689.0,7,1728
103804,nominal,0.065,59689,8000.0,6,579
103805,nominal,0.068,8000,62673.0,7,1729
103806,nominal,0.068,62673,8000.0,6,579
103807,nominal,0.069,8000,50839.0,7,1728
103808,nominal,0.069,50839,8000.0,6,579
103809,nominal,0.072,8000,51908.0,7,1729
103810,nominal,0.072,51908,8000.0,6,579
103811,nominal,0.082,8000,56008.0,7,1728
103812,nominal,0.082,56008,8000.0,6,579
103813,nominal,0.058,8000,59153.0,7,1726
103814,nominal,0.058,59153,8000.0,5,533
103815,nominal,0.064,8000,60185.0,7,1727
103816,nominal,0.064,60185,8000.0,6,579
103817,nominal,0.064,8000,61211.0,7,1727
103818,nominal,0.064,61211,8000.0,6,579
103819,nominal,0.068,8000,62237.0,7,1727
103820,nominal,0.068,62237,8000.0,6,579
103821,nominal,0.079,8000,63266.0,7,1727
103822,nominal,0.079,63266,8000.0,6,579
103823,nominal,0.069,8000,64292.0,7,1727
103824,nominal,0.069,64292,8000.0,6,579
103825,nominal,0.08,8000,65318.0,7,1727
103826,nominal,0.08,65318,8000.0,6,579
103827,nominal,0.059,8000,49991.0,7,1727
103828,nominal,0.059,49991,8000.0,6,579
103829,nominal,0.072,8000,51028.0,7,1727
103830,nominal,0.072,51028,8000.0,6,579
103831,nominal,0.062,8000,52058.0,7,1728
103832,nominal,0.062,52058,8000.0,6,579
103833,nominal,0.067,8000,53084.0,7,1728
103834,nominal,0.067,53084,8000.0,6,579
103835,nominal,0.066,8000,54110.0,7,1728
103836,nominal,0.066,54110,8000.0,6,579
103837,nominal,0.062,8000,55136.0,7,1728
103838,nominal,0.062,55136,8000.0,6,579
103839,nominal,0.066,8000,56162.0,7,1728
103840,nominal,0.066,56162,8000.0,5,533
103841,nominal,0.063,8000,57910.0,7,1726
103842,nominal,0.063,57910,8000.0,6,579
103843,nominal,0.06,8000,58950.0,7,1728
103844,nominal,0.06,58950,8000.0,5,533
103845,nominal,0.059,8000,59976.0,7,1726
103846,nominal,0.059,59976,8000.0,6,579
103847,nominal,0.061,8000,61048.0,7,1726
103848,nominal,0.061,61048,8000.0,6,579
103849,nominal,0.064,8000,62096.0,7,1728
103850,nominal,0.064,62096,8000.0,6,579
103851,nominal,0.06,8000,63128.0,7,1728
103852,nominal,0.06,63128,8000.0,6,579
103853,nominal,0.075,8000,64221.0,7,1727
103854,nominal,0.075,64221,8000.0,6,579
103855,nominal,0.061,8000,65247.0,7,1726
103856,nominal,0.061,65247,8000.0,6,579
103857,nominal,0.067,8000,57992.0,7,1728
103858,nominal,0.067,57992,8000.0,6,579
103859,nominal,0.06,8000,59022.0,7,1726
103860,nominal,0.06,59022,8000.0,6,579
103861,nominal,0.062,8000,60052.0,7,1727
103862,nominal,0.062,60052,8000.0,6,579
103863,nominal,0.061,8000,61080.0,7,1727
103864,nominal,0.061,61080,8000.0,6,579
103865,nominal,0.061,8000,62110.0,7,1727
103866,nominal,0.061,62110,8000.0,6,579
103867,nominal,0.061,8000,63140.0,7,1727
103868,nominal,0.061,63140,8000.0,6,579
103869,nominal,0.058,8000,64170.0,7,1727
103870,nominal,0.058,64170,8000.0,5,533
103871,nominal,0.066,8000,65202.0,7,1727
103872,nominal,0.066,65202,8000.0,6,579
103873,nominal,0.063,8000,49882.0,7,1727
103874,nominal,0.063,49882,8000.0,6,579
103875,nominal,0.063,8000,50912.0,7,1727
103876,nominal,0.063,50912,8000.0,6,579
103877,nominal,0.068,8000,51953.0,7,1728
103878,nominal,0.068,51953,8000.0,6,579
103879,nominal,0.062,8000,52988.0,7,1728
103880,nominal,0.062,52988,8000.0,6,579
103881,nominal,0.066,8000,54018.0,7,1728
103882,nominal,0.066,54018,8000.0,6,579
103883,nominal,0.064,8000,55048.0,7,1728
103884,nominal,0.064,55048,8000.0,6,579
103885,nominal,0.057,8000,56078.0,7,1728
103886,nominal,0.057,56078,8000.0,6,579
103887,nominal,0.066,8000,57110.0,7,1728
103888,nominal,0.066,57110,8000.0,6,579
103889,nominal,0.063,8000,58140.0,7,1728
103890,nominal,0.063,58140,8000.0,6,579
103891,nominal,0.076,8000,59170.0,7,1728
103892,nominal,0.076,59170,8000.0,6,579
103893,nominal,0.07,8000,60200.0,7,1728
103894,nominal,0.07,60200,8000.0,6,579
103895,nominal,0.059,8000,61235.0,7,1728
103896,nominal,0.059,61235,8000.0,6,579
103897,nominal,0.062,8000,62265.0,7,1728
103898,nominal,0.062,62265,8000.0,6,579
103899,nominal,0.067,8000,63295.0,7,1728
103900,nominal,0.067,63295,8000.0,6,579
103901,nominal,0.063,8000,64325.0,7,1728
103902,nominal,0.063,64325,8000.0,6,579
103903,nominal,0.073,8000,65357.0,7,1728
103904,nominal,0.073,65357,8000.0,6,579
103905,nominal,0.064,8000,50034.0,7,1723
103906,nominal,0.064,50034,8000.0,6,579
103907,nominal,0.072,8000,51065.0,7,1723
103908,nominal,0.072,51065,8000.0,6,579
103909,nominal,0.077,8000,52099.0,7,1723
103910,nominal,0.077,52099,8000.0,6,579
103911,nominal,0.076,8000,53131.0,7,1723
103912,nominal,0.076,53131,8000.0,6,579
103913,nominal,0.061,8000,54161.0,7,1723
103914,nominal,0.061,54161,8000.0,5,533
103915,nominal,0.064,8000,55191.0,7,1723
103916,nominal,0.064,55191,8000.0,6,579
103917,nominal,0.074,8000,56221.0,7,1723
103918,nominal,0.074,56221,8000.0,6,579
103919,nominal,0.06,8000,57253.0,7,1723
103920,nominal,0.06,57253,8000.0,6,579
103921,nominal,0.078,8000,58286.0,7,1723
103922,nominal,0.078,58286,8000.0,6,579
103923,nominal,0.077,8000,59316.0,7,1723
103924,nominal,0.077,59316,8000.0,6,579
103925,nominal,0.085,8000,60351.0,7,1723
103926,nominal,0.085,60351,8000.0,6,579
103927,nominal,0.058,8000,61381.0,7,1723
103928,nominal,0.058,61381,8000.0,6,579
103929,nominal,0.074,8000,62418.0,7,1723
103930,nominal,0.074,62418,8000.0,6,579
103931,nominal,0.059,8000,63448.0,7,1723
103932,nominal,0.059,63448,8000.0,6,579
103933,nominal,0.059,8000,64482.0,7,1723
103934,nominal,0.059,64482,8000.0,6,579
103935,nominal,0.076,8000,65514.0,7,1723
103936,nominal,0.076,65514,8000.0,6,579
103937,nominal,0.064,8000,50191.0,7,1723
103938,nominal,0.064,50191,8000.0,6,579
103939,nominal,0.057,8000,51224.0,7,1723
103940,nominal,0.057,51224,8000.0,6,579
103941,nominal,0.064,8000,52266.0,7,1728
103942,nominal,0.064,52266,8000.0,5,533
103943,nominal,0.072,8000,53335.0,7,1728
103944,nominal,0.072,53335,8000.0,6,579
103945,nominal,0.063,8000,54365.0,7,1726
103946,nominal,0.063,54365,8000.0,6,579
103947,nominal,0.062,8000,55395.0,7,1727
103948,nominal,0.062,55395,8000.0,6,579
103949,nominal,0.062,8000,56427.0,7,1727
103950,nominal,0.062,56427,8000.0,6,579
103951,nominal,0.064,8000,57507.0,7,1728
103952,nominal,0.064,57507,8000.0,6,579
103953,nominal,0.065,8000,58537.0,7,1726
103954,nominal,0.065,58537,8000.0,6,579
103955,nominal,0.063,8000,59567.0,7,1727
103956,nominal,0.063,59567,8000.0,6,579
103957,nominal,0.076,8000,60597.0,7,1727
103958,nominal,0.076,60597,8000.0,6,579
103959,nominal,0.076,8000,61627.0,7,1727
103960,nominal,0.076,61627,8000.0,6,579
103961,nominal,0.064,8000,62657.0,7,1727
103962,nominal,0.064,62657,8000.0,6,579
103963,nominal,0.062,8000,63689.0,7,1727
103964,nominal,0.062,63689,8000.0,6,579
103965,nominal,0.068,8000,64719.0,7,1727
103966,nominal,0.068,64719,8000.0,5,533
103967,nominal,0.062,8000,49394.0,7,1727
103968,nominal,0.062,49394,8000.0,6,579
103969,nominal,0.067,8000,50431.0,7,1727
103970,nominal,0.067,50431,8000.0,5,533
103971,nominal,0.06,8000,51464.0,7,1728
103972,nominal,0.06,51464,8000.0,5,533
103973,nominal,0.091,8000,52500.0,7,1728
103974,nominal,0.091,52500,8000.0,5,533
103975,nominal,0.068,8000,53532.0,7,1728
103976,nominal,0.068,53532,8000.0,6,579
103977,nominal,0.07,8000,54567.0,7,1728
103978,nominal,0.07,54567,8000.0,5,533
103979,nominal,0.078,8000,55599.0,7,1728
103980,nominal,0.078,55599,8000.0,6,579
103981,anomaly,10.798,22,40054.0,17,3081
103982,anomaly,10.798,40054,22.0,14,2111
103983,anomaly,30.999,177,80.0,1,46
103984,anomaly,30.999,80,177.0,6,264
103985,anomaly,0.0,22163,8090.0,1,46
103986,anomaly,0.0,8090,22163.0,1,40
103987,anomaly,20.032,51612,22.0,25,3036
103988,anomaly,20.032,22,51612.0,28,4837
103989,anomaly,30.996,80,80.0,1,46
103990,anomaly,30.996,80,80.0,6,264
103991,anomaly,9.587,22,59701.0,19,3185
103992,anomaly,9.587,59701,22.0,17,2267
103993,anomaly,120.465,52943,22.0,6,335
103994,anomaly,120.465,22,52943.0,14,8669
103995,anomaly,23.592,15674,22.0,30,3548
103996,anomaly,23.592,22,15674.0,32,4241
103997,anomaly,1087.81,80,80.0,15,648
103998,anomaly,1087.81,80,80.0,5,230
103999,anomaly,19.25,5932,22.0,24,2900
104000,anomaly,19.25,22,5932.0,26,3745
104001,anomaly,0.0,42360,23.0,1,46
104002,anomaly,0.0,23,42360.0,1,40
104003,anomaly,10202.635,170,80.0,7,322
104004,anomaly,10202.635,80,170.0,42,1848
104005,anomaly,5.934,21255,22.0,7,414
104006,anomaly,5.934,22,21255.0,9,3498
104007,anomaly,0.017,22,56190.0,1,44
104008,anomaly,0.017,56190,22.0,2,92
104009,anomaly,9.272,22,53437.0,19,3185
104010,anomaly,9.272,53437,22.0,18,2319
104011,anomaly,8.906,59304,22.0,12,1924
104012,anomaly,8.906,22,59304.0,14,2553
104013,anomaly,19.594,22,37748.0,26,3745
104014,anomaly,19.594,37748,22.0,24,2889
104015,anomaly,122.074,54687,22.0,5,270
104016,anomaly,122.074,22,54687.0,4,265
104017,anomaly,17.517,56822,22.0,3,173
104018,anomaly,17.517,22,56822.0,6,1386
104019,anomaly,30.999,37413,80.0,1,46
104020,anomaly,30.999,80,37413.0,6,264
104021,anomaly,10.243,35839,22.0,17,2267
104022,anomaly,10.243,22,35839.0,19,3197
104023,anomaly,0.0,44885,21320.0,1,46
104024,anomaly,0.0,21320,44885.0,1,40
104025,anomaly,10.471,22,46540.0,19,3185
104026,anomaly,10.471,46540,22.0,17,2267
104027,anomaly,30.997,11750,80.0,1,46
104028,anomaly,30.997,80,11750.0,6,264
104029,anomaly,10.055,22,53037.0,19,3185
104030,anomaly,10.055,53037,22.0,15,2179
104031,anomaly,0.0,8733,23.0,1,46
104032,anomaly,0.0,23,8733.0,1,40
104033,anomaly,0.0,11698,23.0,1,46
104034,anomaly,0.0,23,11698.0,1,40
104035,anomaly,0.0,28300,23.0,1,46
104036,anomaly,0.0,23,28300.0,1,40
104037,anomaly,0.0,5358,1220.0,1,40
104038,anomaly,0.0,1220,5358.0,1,46
104039,anomaly,208.292,32705,22.0,4,224
104040,anomaly,208.292,22,32705.0,11,717
104041,anomaly,8.754,22,38004.0,19,3185
104042,anomaly,8.754,38004,22.0,17,2267
104043,anomaly,10.984,53032,22.0,17,2363
104044,anomaly,10.984,22,53032.0,21,3342
104045,anomaly,0.0,50393,9000.0,1,46
104046,anomaly,0.0,9000,50393.0,1,40
104047,anomaly,31.0,14439,80.0,1,46
104048,anomaly,31.0,80,14439.0,6,264
104049,anomaly,0.0,80,12547.0,1,46
104050,anomaly,17.928,49604,22.0,26,3004
104051,anomaly,17.928,22,49604.0,26,3745
104052,anomaly,85.625,46406,22.0,7,426
104053,anomaly,85.625,22,46406.0,13,5875
104054,anomaly,3.0,32444,33435.0,4,184
104055,anomaly,1087.756,80,80.0,15,648
104056,anomaly,1087.756,80,80.0,5,230
104057,anomaly,10.147,60270,22.0,17,2267
104058,anomaly,10.147,22,60270.0,19,3185
104059,anomaly,0.0,8252,88.0,1,46
104060,anomaly,0.0,88,8252.0,1,40
104061,anomaly,13.82,22,1397.0,18,2985
104062,anomaly,13.82,1397,22.0,13,2779
104063,anomaly,17.826,4102,22.0,17,2963
104064,anomaly,17.826,22,4102.0,20,3065
104065,anomaly,8.524,44962,22.0,17,2267
104066,anomaly,8.524,22,44962.0,19,3185
104067,anomaly,10.362,57921,22.0,15,2163
104068,anomaly,10.362,22,57921.0,20,3237
104069,anomaly,11.383,22,50949.0,20,3237
104070,anomaly,11.383,50949,22.0,15,2163
104071,anomaly,30.998,80,80.0,1,46
104072,anomaly,30.998,80,80.0,6,264
104073,anomaly,12.128,12119,22.0,5,277
104074,anomaly,12.128,22,12119.0,7,2397
104075,anomaly,20.628,22,10438.0,26,3745
104076,anomaly,20.628,10438,22.0,26,2999
104077,anomaly,15.975,60463,22.0,21,3443
104078,anomaly,15.975,22,60463.0,30,6689
104079,anomaly,10.012,44592,22.0,17,2267
104080,anomaly,10.012,22,44592.0,19,3185
104081,anomaly,10.399,22,46608.0,19,3185
104082,anomaly,10.399,46608,22.0,17,2267
104083,anomaly,16.658,51382,22.0,4,210
104084,anomaly,16.658,22,51382.0,7,511
104085,anomaly,0.019,59253,3986.0,2,92
104086,anomaly,0.019,3986,59253.0,1,40
104087,anomaly,32.464,52289,22.0,3,166
104088,anomaly,32.464,22,52289.0,7,420
104089,anomaly,23.464,40575,22.0,27,3329
104090,anomaly,23.464,22,40575.0,29,3937
104091,anomaly,18.086,17086,22.0,26,3020
104092,anomaly,18.086,22,17086.0,26,3745
104093,anomaly,7.182,32068,22.0,8,435
104094,anomaly,7.182,22,32068.0,9,2550
104095,anomaly,30.998,22679,80.0,1,46
104096,anomaly,30.998,80,22679.0,6,264
104097,anomaly,9.651,28305,22.0,15,2163
104098,anomaly,9.651,22,28305.0,19,3185
104099,anomaly,8.742,22,55588.0,19,3185
104100,anomaly,8.742,55588,22.0,17,2267
104101,anomaly,6.565,60653,22.0,8,480
104102,anomaly,6.565,22,60653.0,11,2683
104103,anomaly,9.084,22,35682.0,19,3185
104104,anomaly,9.084,35682,22.0,17,2267
104105,anomaly,9.029,62016,22.0,7,396
104106,anomaly,9.029,22,62016.0,7,1466
104107,anomaly,10.723,22,48357.0,21,3289
104108,anomaly,10.723,48357,22.0,17,2267
104109,anomaly,120.925,56745,22.0,7,381
104110,anomaly,120.925,22,56745.0,7,2389
104111,anomaly,9.779,22,37834.0,19,3185
104112,anomaly,9.779,37834,22.0,17,2267
104113,anomaly,22.726,22,41555.0,27,4773
104114,anomaly,22.726,41555,22.0,24,2979
104115,anomaly,30.996,10240,80.0,1,46
104116,anomaly,30.996,80,10240.0,6,264
104117,anomaly,18.164,35310,22.0,24,2900
104118,anomaly,18.164,22,35310.0,26,3745
104119,anomaly,30.997,23776,80.0,1,46
104120,anomaly,30.997,80,23776.0,6,264
104121,anomaly,1087.701,80,80.0,14,608
104122,anomaly,1087.701,80,80.0,4,184
104123,anomaly,10.335,22,32998.0,20,3305
104124,anomaly,10.335,32998,22.0,17,2279
104125,anomaly,20.247,35564,22.0,24,2883
104126,anomaly,20.247,22,35564.0,26,3745
104127,anomaly,0.11,53827,4444.0,2,92
104128,anomaly,0.11,4444,53827.0,1,40
104129,anomaly,0.942,22,62049.0,5,1285
104130,anomaly,0.942,62049,22.0,6,340
104131,anomaly,0.0,80,15083.0,1,46
104132,anomaly,0.0,15083,80.0,1,40
104133,anomaly,9.508,22,39240.0,19,3185
104134,anomaly,9.508,39240,22.0,17,2267
104135,anomaly,7.423,22,15014.0,12,2133
104136,anomaly,7.423,15014,22.0,17,2068
104137,anomaly,22.705,25186,22.0,28,3108
104138,anomaly,22.705,22,25186.0,26,3745
104139,anomaly,30.998,80,80.0,1,46
104140,anomaly,30.998,80,80.0,6,264
104141,anomaly,21.05,15414,22.0,28,3294
104142,anomaly,21.05,22,15414.0,29,3993
104143,anomaly,0.473,43152,22.0,2,92
104144,anomaly,0.473,22,43152.0,1,44
104145,anomaly,12.877,22,3643.0,18,2985
104146,anomaly,12.877,3643,22.0,14,2825
104147,anomaly,30.997,6291,80.0,1,46
104148,anomaly,30.997,80,6291.0,6,264
104149,anomaly,0.001,41616,23.0,1,46
104150,anomaly,0.001,23,41616.0,1,40
104151,anomaly,120.404,33269,22.0,4,231
104152,anomaly,120.404,22,33269.0,12,8481
104153,anomaly,9.445,55136,22.0,3,166
104154,anomaly,9.445,22,55136.0,5,300
104155,anomaly,19.516,22,50262.0,27,3797
104156,anomaly,19.516,50262,22.0,24,2930
104157,anomaly,30.999,6171,80.0,1,46
104158,anomaly,30.999,80,6171.0,6,264
104159,anomaly,11.599,58369,22.0,17,2267
104160,anomaly,11.599,22,58369.0,19,3185
104161,anomaly,1.314,53263,445.0,3,152
104162,anomaly,1.314,445,53263.0,3,120
104163,anomaly,1087.651,80,80.0,14,608
104164,anomaly,1087.651,80,80.0,4,184
104165,anomaly,30.997,12884,80.0,1,46
104166,anomaly,30.997,80,12884.0,6,264
104167,anomaly,0.0,23,55918.0,1,40
104168,anomaly,0.0,55918,23.0,1,46
104169,anomaly,20.906,19646,22.0,15,2079
104170,anomaly,20.906,22,19646.0,17,3101
104171,anomaly,9.553,13687,22.0,17,2277
104172,anomaly,9.553,22,13687.0,20,3261
104173,anomaly,21.012,22,55728.0,26,3745
104174,anomaly,21.012,55728,22.0,24,2883
104175,anomaly,0.0,44432,23.0,1,46
104176,anomaly,0.0,23,44432.0,1,40
104177,anomaly,30.997,20571,80.0,1,46
104178,anomaly,30.997,80,20571.0,6,264
104179,anomaly,10.198,36616,22.0,20,2423
104180,anomaly,10.198,22,36616.0,20,4085
104181,anomaly,0.049,22,16617.0,4,213
104182,anomaly,0.049,16617,22.0,5,236
104183,anomaly,1.298,22,38730.0,5,1285
104184,anomaly,1.298,38730,22.0,6,341
104185,anomaly,0.0,58747,23.0,1,46
104186,anomaly,0.0,23,58747.0,1,40
104187,anomaly,4.137,22,39245.0,11,2565
104188,anomaly,4.137,39245,22.0,12,1743
104189,anomaly,0.001,49822,23.0,1,46
104190,anomaly,0.001,23,49822.0,1,40
104191,anomaly,3.0,32442,33435.0,4,184
104192,anomaly,11.848,22,37698.0,19,3185
104193,anomaly,11.848,37698,22.0,17,2267
104194,anomaly,0.0,2836,23.0,1,46
104195,anomaly,0.0,23,2836.0,1,40
104196,anomaly,0.0,12953,23.0,1,46
104197,anomaly,0.0,23,12953.0,1,40
104198,anomaly,100.03,55698,80.0,6,387
104199,anomaly,100.03,80,55698.0,5,779
104200,anomaly,0.0,24819,23.0,1,46
104201,anomaly,0.0,23,24819.0,1,40
104202,anomaly,9.605,22,42109.0,19,3185
104203,anomaly,9.605,42109,22.0,15,2163
104204,anomaly,20.473,22,60993.0,26,3745
104205,anomaly,20.473,60993,22.0,24,2916
104206,anomaly,30.999,80,80.0,1,46
104207,anomaly,30.999,80,80.0,6,264
104208,anomaly,7.594,38163,22.0,5,262
104209,anomaly,7.594,22,38163.0,4,298
104210,anomaly,0.0,2809,23.0,1,46
104211,anomaly,0.0,23,2809.0,1,40
104212,anomaly,30.997,22,3962.0,6,264
104213,anomaly,30.997,3962,22.0,1,46
104214,anomaly,6.681,60270,22.0,8,1075
104215,anomaly,6.681,22,60270.0,10,4497
104216,anomaly,0.0,30142,7547.0,1,46
104217,anomaly,0.0,7547,30142.0,1,40
104218,anomaly,20.735,31316,22.0,24,2912
104219,anomaly,20.735,22,31316.0,26,3745
104220,anomaly,0.0,23,9992.0,1,40
104221,anomaly,0.0,9992,23.0,1,46
104222,anomaly,0.0,5067,5060.0,1,437
104223,anomaly,0.0,0,3.3,1,465
104224,anomaly,13.943,22,36541.0,23,3541
104225,anomaly,13.943,36541,22.0,17,2000
104226,anomaly,1087.599,80,80.0,14,608
104227,anomaly,1087.599,80,80.0,4,184
104228,anomaly,5.812,10738,22.0,4,225
104229,anomaly,5.812,22,10738.0,6,2366
104230,anomaly,30.999,43031,80.0,1,46
104231,anomaly,30.999,80,43031.0,6,264
104232,anomaly,0.808,1433,55879.0,2,80
104233,anomaly,0.808,55879,1433.0,2,96
104234,anomaly,0.927,22,37929.0,5,1285
104235,anomaly,0.927,37929,22.0,6,340
104236,anomaly,9.993,22,52507.0,19,3185
104237,anomaly,9.993,52507,22.0,17,2267
104238,anomaly,0.0,4067,23.0,1,46
104239,anomaly,0.0,23,4067.0,1,40
104240,anomaly,0.0,57912,27017.0,1,46
104241,anomaly,0.0,27017,57912.0,1,40
104242,anomaly,19.511,4452,22.0,27,3140
104243,anomaly,19.511,22,4452.0,27,3809
104244,anomaly,12.473,33456,22.0,18,2327
104245,anomaly,12.473,22,33456.0,21,3349
104246,anomaly,0.976,22,44145.0,5,1285
104247,anomaly,0.976,44145,22.0,6,340
104248,anomaly,0.0,23,47246.0,1,40
104249,anomaly,0.0,47246,23.0,1,46
104250,anomaly,0.0,272,5358.0,1,46
104251,anomaly,0.0,5358,272.0,1,40
104252,anomaly,9.302,54820,22.0,17,2267
104253,anomaly,9.302,22,54820.0,19,3185
104254,anomaly,10.022,22,39090.0,19,3185
104255,anomaly,10.022,39090,22.0,17,2267
104256,anomaly,11.045,33101,22.0,6,329
104257,anomaly,11.045,22,33101.0,9,5397
104258,anomaly,30.996,20521,80.0,1,46
104259,anomaly,30.996,80,20521.0,6,264
104260,anomaly,9.781,22,33790.0,19,3185
104261,anomaly,9.781,33790,22.0,17,2267
104262,anomaly,24.791,22,34017.0,37,6615
104263,anomaly,24.791,34017,22.0,22,3578
104264,anomaly,0.0,23,56933.0,1,40
104265,anomaly,0.0,56933,23.0,1,46
104266,anomaly,30.998,80,3997.0,6,264
104267,anomaly,30.998,3997,80.0,1,46
104268,anomaly,13.578,22,36551.0,24,3661
104269,anomaly,13.578,36551,22.0,19,2100
104270,anomaly,10.792,58880,22.0,19,2455
104271,anomaly,10.792,22,58880.0,20,3249
104272,anomaly,30.996,56125,80.0,1,46
104273,anomaly,30.996,80,56125.0,6,264
104274,anomaly,120.795,45681,22.0,6,314
104275,anomaly,120.795,22,45681.0,5,345
104276,anomaly,10.739,33521,22.0,5,277
104277,anomaly,10.739,22,33521.0,7,498
104278,anomaly,30.999,46643,80.0,1,46
104279,anomaly,30.999,80,46643.0,6,264
104280,anomaly,20.557,22,17884.0,26,3745
104281,anomaly,20.557,17884,22.0,24,2889
104282,anomaly,20.5,22,60098.0,27,3809
104283,anomaly,20.5,60098,22.0,25,3019
104284,anomaly,45.042,22,53454.0,29,4477
104285,anomaly,45.042,53454,22.0,15,2577
104286,anomaly,30.997,80,2838.0,6,264
104287,anomaly,30.997,2838,80.0,1,46
104288,anomaly,13.828,1770,22.0,14,2999
104289,anomaly,13.828,22,1770.0,20,3145
104290,anomaly,0.0,5063,23.0,1,46
104291,anomaly,0.0,23,5063.0,1,40
104292,anomaly,0.0,9200,38734.0,1,40
104293,anomaly,0.0,38734,9200.0,1,46
