,label,V1,V2,V3,V4,V5
86593,anomaly,20.149,11253,22.0,26,2987
86594,anomaly,13.09,22,33666.0,23,3462
86595,anomaly,13.09,33666,22.0,20,2527
86596,anomaly,0.0,33783,27017.0,1,46
86597,anomaly,0.0,27017,33783.0,1,40
86598,anomaly,0.0,23,9359.0,1,40
86599,anomaly,0.0,9359,23.0,1,46
86600,anomaly,19.081,22,28883.0,26,3745
86601,anomaly,19.081,28883,22.0,24,2899
86602,anomaly,20.778,22,61980.0,26,3745
86603,anomaly,20.778,61980,22.0,23,2866
86604,anomaly,120.857,34220,22.0,6,968
86605,anomaly,120.857,22,34220.0,5,345
86606,anomaly,31.0,6761,80.0,1,46
86607,anomaly,31.0,80,6761.0,6,264
86608,anomaly,19.809,22,9354.0,26,3745
86609,anomaly,19.809,9354,22.0,24,2934
86610,anomaly,30.996,4245,80.0,1,46
86611,anomaly,30.996,80,4245.0,6,264
86612,anomaly,30.996,29507,80.0,1,46
86613,anomaly,30.996,80,29507.0,6,264
86614,anomaly,18.244,22,46406.0,26,3745
86615,anomaly,18.244,46406,22.0,24,2883
86616,anomaly,78.574,22,50557.0,12,2545
86617,anomaly,78.574,50557,22.0,16,1770
86618,anomaly,5.545,18895,22.0,7,441
86619,anomaly,5.545,22,18895.0,8,1564
86620,anomaly,0.951,22,41587.0,5,1285
86621,anomaly,0.951,41587,22.0,6,340
86622,anomaly,0.917,22,50682.0,10,1441
86623,anomaly,0.917,50682,22.0,10,1099
86624,anomaly,30.997,30031,80.0,1,46
86625,anomaly,30.997,80,30031.0,6,264
86626,anomaly,25.068,22,7077.0,32,4385
86627,anomaly,25.068,7077,22.0,25,3125
86628,anomaly,0.0,5090,5060.0,1,435
86629,anomaly,0.0,0,3.3,1,463
86630,anomaly,5.987,22,31834.0,12,2133
86631,anomaly,5.987,31834,22.0,16,2016
86632,anomaly,0.0,64151,23.0,1,46
86633,anomaly,0.0,23,64151.0,1,40
86634,anomaly,15.5,22,56937.0,32,4920
86635,anomaly,15.5,56937,22.0,17,2859
86636,anomaly,11.178,55924,22.0,4,225
86637,anomaly,11.178,22,55924.0,7,3406
86638,anomaly,1035.346,184,80.0,2,92
86639,anomaly,1035.346,80,184.0,12,528
86640,anomaly,30.998,20643,80.0,1,46
86641,anomaly,30.998,80,20643.0,6,264
86642,anomaly,4.396,57743,22.0,3,166
86643,anomaly,4.396,22,57743.0,4,240
86644,anomaly,0.0,80,175.0,1,46
86645,anomaly,0.0,175,80.0,1,40
86646,anomaly,9.26,22,37694.0,19,3185
86647,anomaly,9.26,37694,22.0,17,2267
86648,anomaly,20.323,22,4585.0,26,3745
86649,anomaly,20.323,4585,22.0,24,2883
86650,anomaly,19.589,59078,22.0,24,2899
86651,anomaly,19.589,22,59078.0,26,3745
86652,anomaly,46.988,31714,22.0,5,277
86653,anomaly,46.988,22,31714.0,9,5486
86654,anomaly,6.586,44592,22.0,8,501
86655,anomaly,6.586,22,44592.0,10,1684
86656,anomaly,0.336,25814,22.0,2,92
86657,anomaly,0.336,22,25814.0,1,44
86658,anomaly,25.734,60090,22.0,21,2364
86659,anomaly,25.734,22,60090.0,32,5285
86660,anomaly,22.455,15754,22.0,25,2963
86661,anomaly,22.455,22,15754.0,27,3838
86662,anomaly,30.997,31135,80.0,1,46
86663,anomaly,30.997,80,31135.0,6,264
86664,anomaly,0.0,14688,23.0,1,46
86665,anomaly,0.0,23,14688.0,1,40
86666,anomaly,0.0,5610,5060.0,1,443
86667,anomaly,0.0,0,3.3,1,471
86668,anomaly,30.999,8112,80.0,1,46
86669,anomaly,30.999,80,8112.0,6,264
86670,anomaly,7.156,54747,22.0,2,92
86671,anomaly,7.156,22,54747.0,4,176
86672,anomaly,0.0,5358,59952.0,1,40
86673,anomaly,0.0,59952,5358.0,1,46
86674,anomaly,9.41,44771,22.0,17,2267
86675,anomaly,9.41,22,44771.0,19,3185
86676,anomaly,10.376,63343,22.0,16,2215
86677,anomaly,10.376,22,63343.0,20,3245
86678,anomaly,122.206,21066,22.0,9,1145
86679,anomaly,122.206,22,21066.0,12,4625
86680,anomaly,8.408,22,52744.0,19,3185
86681,anomaly,8.408,52744,22.0,17,2267
86682,anomaly,17.069,33786,22.0,18,2040
86683,anomaly,17.069,22,33786.0,24,3597
86684,anomaly,24.718,22,8174.0,31,4181
86685,anomaly,24.718,8174,22.0,27,3788
86686,anomaly,45.363,34543,22.0,6,377
86687,anomaly,45.363,22,34543.0,13,1893
86688,anomaly,121.944,44226,22.0,8,441
86689,anomaly,121.944,22,44226.0,10,3513
86690,anomaly,0.0,43974,23.0,1,46
86691,anomaly,0.0,23,43974.0,1,40
86692,anomaly,9.36,34576,22.0,17,2267
86693,anomaly,9.36,22,34576.0,19,3185
86694,anomaly,0.971,22,17467.0,5,1285
86695,anomaly,0.971,17467,22.0,6,340
86696,anomaly,0.0,40844,1911.0,1,46
86697,anomaly,0.0,1911,40844.0,1,40
86698,anomaly,0.0,39067,1911.0,1,46
86699,anomaly,0.0,1911,39067.0,1,40
86700,anomaly,2.761,43591,22.0,12,1345
86701,anomaly,2.761,22,43591.0,14,2153
86702,anomaly,10.042,38347,22.0,15,2163
86703,anomaly,10.042,22,38347.0,19,3185
86704,anomaly,30.999,16493,80.0,1,46
86705,anomaly,30.999,80,16493.0,6,264
86706,anomaly,8.562,37706,22.0,7,421
86707,anomaly,8.562,22,37706.0,11,1711
86708,anomaly,0.0,19143,500.0,1,92
86709,anomaly,0.0,0,3.3,1,120
86710,anomaly,66.146,45836,22.0,5,307
86711,anomaly,66.146,22,45836.0,10,5592
86712,anomaly,121.591,45189,22.0,5,277
86713,anomaly,121.591,22,45189.0,13,7565
86714,anomaly,0.982,22,32635.0,5,1285
86715,anomaly,0.982,32635,22.0,6,340
86716,anomaly,0.0,40940,23.0,1,46
86717,anomaly,0.0,23,40940.0,1,40
86718,anomaly,0.0,45804,23.0,1,46
86719,anomaly,0.0,23,45804.0,1,40
86720,anomaly,23.607,12687,22.0,25,2953
86721,anomaly,23.607,22,12687.0,26,3825
86722,anomaly,30.996,12515,80.0,1,46
86723,anomaly,30.996,80,12515.0,6,264
86724,anomaly,0.979,22,50539.0,5,1285
86725,anomaly,0.979,50539,22.0,6,340
86726,anomaly,19.236,37346,22.0,24,2916
86727,anomaly,19.236,22,37346.0,26,3745
86728,anomaly,0.0,13438,53413.0,1,46
86729,anomaly,0.0,0,3.3,1,57
86730,anomaly,0.0,23,29155.0,1,40
86731,anomaly,0.0,29155,23.0,1,46
86732,anomaly,0.0,47843,23.0,1,60
86733,anomaly,0.0,23,47843.0,1,40
86734,anomaly,30.997,40990,80.0,1,46
86735,anomaly,30.997,80,40990.0,6,264
86736,anomaly,6.548,28770,22.0,7,413
86737,anomaly,6.548,22,28770.0,9,3543
86738,anomaly,121.895,24071,22.0,8,441
86739,anomaly,121.895,22,24071.0,8,1481
86740,anomaly,9.186,22,37765.0,19,3185
86741,anomaly,9.186,37765,22.0,19,2371
86742,anomaly,0.0,41840,7547.0,1,46
86743,anomaly,0.0,7547,41840.0,1,40
86744,anomaly,0.0,5358,197.0,1,40
86745,anomaly,0.0,197,5358.0,1,46
86746,anomaly,0.0,33060,2525.0,1,46
86747,anomaly,0.0,2525,33060.0,1,40
86748,anomaly,0.0,20012,443.0,1,46
86749,anomaly,0.0,443,20012.0,1,40
86750,anomaly,17.147,3387,22.0,16,2981
86751,anomaly,17.147,22,3387.0,23,3389
86752,anomaly,13.066,35810,22.0,17,2267
86753,anomaly,13.066,22,35810.0,19,3197
86754,anomaly,0.0,34994,5358.0,1,46
86755,anomaly,0.0,5358,34994.0,1,40
86756,anomaly,88.232,47636,22.0,4,225
86757,anomaly,88.232,22,47636.0,11,8429
86758,anomaly,20.572,34150,22.0,25,3019
86759,anomaly,20.572,22,34150.0,29,4017
86760,anomaly,9.91,22,49900.0,19,3185
86761,anomaly,9.91,49900,22.0,15,2163
86762,anomaly,30.996,22405,80.0,1,46
86763,anomaly,30.996,80,22405.0,6,264
86764,anomaly,8.823,47327,22.0,15,2163
86765,anomaly,8.823,22,47327.0,19,3185
86766,anomaly,0.0,5431,5060.0,1,442
86767,anomaly,0.0,0,3.3,1,470
86768,anomaly,9.699,31873,22.0,11,1756
86769,anomaly,9.699,22,31873.0,15,2433
86770,anomaly,9.539,22,55644.0,19,3185
86771,anomaly,9.539,55644,22.0,15,2163
86772,anomaly,18.182,4713,22.0,17,2963
86773,anomaly,18.182,22,4713.0,21,3173
86774,anomaly,30.999,42163,80.0,1,46
86775,anomaly,30.999,80,42163.0,6,264
86776,anomaly,11.621,11090,22.0,11,1789
86777,anomaly,11.621,22,11090.0,15,6073
86778,anomaly,9.961,57694,22.0,15,2163
86779,anomaly,9.961,22,57694.0,19,3185
86780,anomaly,9.699,22,48507.0,19,3185
86781,anomaly,9.699,48507,22.0,17,2267
86782,anomaly,9.448,38281,22.0,17,2267
86783,anomaly,9.448,22,38281.0,19,3185
86784,anomaly,30.997,80,359.0,6,264
86785,anomaly,30.997,359,80.0,1,46
86786,anomaly,10.294,22,34148.0,19,3185
86787,anomaly,10.294,34148,22.0,17,2267
86788,anomaly,0.048,8080,48243.0,1,40
86789,anomaly,0.048,48243,8080.0,2,92
86790,anomaly,23.509,51808,22.0,27,3056
86791,anomaly,23.509,22,51808.0,26,3745
86792,anomaly,2.644,45359,22.0,12,1811
86793,anomaly,2.644,22,45359.0,14,2721
86794,anomaly,31.0,23778,80.0,1,46
86795,anomaly,31.0,80,23778.0,6,264
86796,anomaly,9.793,22,39352.0,19,3185
86797,anomaly,9.793,39352,22.0,15,2163
86798,anomaly,7.976,49082,22.0,7,374
86799,anomaly,7.976,22,49082.0,7,494
86800,anomaly,0.0,7375,23.0,1,46
86801,anomaly,0.0,23,7375.0,1,40
86802,anomaly,0.0,60915,502.0,1,46
86803,anomaly,0.0,502,60915.0,1,40
86804,anomaly,6.543,16108,22.0,8,501
86805,anomaly,6.543,22,16108.0,12,1800
86806,anomaly,20.077,22,49834.0,26,3745
86807,anomaly,20.077,49834,22.0,24,2889
86808,anomaly,8.719,22,54054.0,19,3185
86809,anomaly,8.719,54054,22.0,17,2267
86810,anomaly,11.994,22,37217.0,20,4085
86811,anomaly,11.994,37217,22.0,17,2267
86812,anomaly,6.408,35679,22.0,7,381
86813,anomaly,6.408,22,35679.0,9,4457
86814,anomaly,13.508,30678,22.0,16,2267
86815,anomaly,13.508,22,30678.0,24,3629
86816,anomaly,0.0,6000,3389.0,1,46
86817,anomaly,0.0,3389,6000.0,1,40
86818,anomaly,8.65,50259,22.0,15,2179
86819,anomaly,8.65,22,50259.0,19,3185
86820,anomaly,8.537,50365,22.0,17,2267
86821,anomaly,8.537,22,50365.0,19,3185
86822,anomaly,5.106,8000,64699.0,3,132
86823,anomaly,5.106,64699,8000.0,5,314
86824,anomaly,5.541,15932,22.0,7,441
86825,anomaly,5.541,22,15932.0,8,1564
86826,anomaly,8.344,39730,22.0,15,2163
86827,anomaly,8.344,22,39730.0,19,3185
86828,anomaly,8.555,22,55556.0,19,3185
86829,anomaly,8.555,55556,22.0,15,2163
86830,anomaly,20.687,40060,22.0,24,2916
86831,anomaly,20.687,22,40060.0,26,3745
86832,anomaly,30.999,42550,80.0,1,46
86833,anomaly,30.999,80,42550.0,6,264
86834,anomaly,9.806,22,35639.0,19,3185
86835,anomaly,9.806,35639,22.0,17,2267
86836,anomaly,18.045,17014,22.0,24,2900
86837,anomaly,18.045,22,17014.0,26,3745
86838,anomaly,120.876,34882,22.0,5,283
86839,anomaly,120.876,22,34882.0,6,2354
86840,anomaly,0.0,50159,23.0,1,46
86841,anomaly,0.0,23,50159.0,1,40
86842,anomaly,8.81,60480,22.0,15,2163
86843,anomaly,8.81,22,60480.0,19,3185
86844,anomaly,0.0,23,36218.0,1,40
86845,anomaly,0.0,36218,23.0,1,46
86846,anomaly,30.999,22,21485.0,6,264
86847,anomaly,30.999,21485,22.0,1,46
86848,anomaly,10.403,36528,22.0,17,2295
86849,anomaly,10.403,22,36528.0,20,4085
86850,anomaly,11.182,22,4078.0,10,2417
86851,anomaly,11.182,4078,22.0,10,2753
86852,anomaly,8.904,22,32517.0,12,2133
86853,anomaly,8.904,32517,22.0,17,2068
86854,anomaly,30.999,9854,80.0,1,46
86855,anomaly,30.999,80,9854.0,6,264
86856,anomaly,10.228,22,59809.0,19,3185
86857,anomaly,10.228,59809,22.0,15,2163
86858,anomaly,9.578,50574,22.0,17,2283
86859,anomaly,9.578,22,50574.0,19,3185
86860,anomaly,2.985,445,1762.0,2,80
86861,anomaly,2.985,1762,445.0,2,96
86862,anomaly,0.0,10522,5358.0,1,46
86863,anomaly,0.0,5358,10522.0,1,40
86864,anomaly,30.998,44210,80.0,1,46
86865,anomaly,30.998,80,44210.0,6,264
86866,anomaly,30.997,22300,80.0,1,46
86867,anomaly,30.997,80,22300.0,6,264
86868,anomaly,20.077,22,45180.0,26,3745
86869,anomaly,20.077,45180,22.0,26,2987
86870,anomaly,9.369,40910,22.0,17,2267
86871,anomaly,9.369,22,40910.0,19,3185
86872,anomaly,30.998,32205,22.0,1,46
86873,anomaly,30.998,22,32205.0,6,264
86874,anomaly,0.969,22,18158.0,5,1285
86875,anomaly,0.969,18158,22.0,6,340
86876,anomaly,8.815,22,55056.0,19,3185
86877,anomaly,8.815,55056,22.0,17,2267
86878,anomaly,0.0,36653,23.0,1,46
86879,anomaly,0.0,23,36653.0,1,40
86880,anomaly,0.0,35038,23.0,1,46
86881,anomaly,0.0,23,35038.0,1,40
86882,anomaly,121.907,61964,22.0,5,268
86883,anomaly,121.907,22,61964.0,5,345
86884,anomaly,121.84,46448,22.0,4,225
86885,anomaly,121.84,22,46448.0,11,5714
86886,anomaly,0.033,42421,94.0,2,92
86887,anomaly,0.033,94,42421.0,1,40
86888,anomaly,10.841,35876,22.0,20,2423
86889,anomaly,10.841,22,35876.0,19,3185
86890,anomaly,121.925,51925,22.0,5,270
86891,anomaly,121.925,22,51925.0,4,265
86892,anomaly,30.998,53986,22.0,1,46
86893,anomaly,30.998,22,53986.0,6,264
86894,anomaly,0.0,46858,7547.0,1,46
86895,anomaly,0.0,7547,46858.0,1,40
86896,anomaly,10.128,44952,22.0,17,2267
86897,anomaly,10.128,22,44952.0,19,3185
86898,anomaly,15.677,25286,22.0,16,2225
86899,anomaly,15.677,22,25286.0,24,4585
86900,anomaly,10.915,18060,22.0,19,2383
86901,anomaly,10.915,22,18060.0,20,3305
86902,anomaly,9.413,13419,22.0,7,375
86903,anomaly,9.413,22,13419.0,11,4577
86904,anomaly,7.65,56273,22.0,8,480
86905,anomaly,7.65,22,56273.0,11,2613
86906,anomaly,0.0,5180,5060.0,1,441
86907,anomaly,0.0,0,3.3,1,469
86908,anomaly,30.996,221,80.0,1,46
86909,anomaly,30.996,80,221.0,6,264
86910,anomaly,6828.304,80,132.0,43,1892
86911,anomaly,6828.304,132,80.0,8,368
86912,anomaly,15.683,3142,22.0,13,2779
86913,anomaly,15.683,22,3142.0,20,3141
86914,anomaly,21.27,57910,22.0,27,3140
86915,anomaly,21.27,22,57910.0,27,3809
86916,anomaly,19.766,36240,22.0,26,3004
86917,anomaly,19.766,22,36240.0,26,3745
86918,anomaly,20.723,57649,22.0,24,2916
86919,anomaly,20.723,22,57649.0,26,3745
86920,anomaly,33.041,36942,22.0,31,3606
86921,anomaly,33.041,22,36942.0,34,4329
86922,anomaly,8.657,13954,22.0,18,2403
86923,anomaly,8.657,22,13954.0,20,3249
86924,anomaly,0.001,27444,23.0,1,46
86925,anomaly,0.001,23,27444.0,1,40
86926,anomaly,31.001,80,567.0,7,308
86927,anomaly,31.001,567,80.0,2,92
86928,anomaly,30.998,22758,80.0,1,46
86929,anomaly,30.998,80,22758.0,6,264
86930,anomaly,0.0,23,19303.0,1,40
86931,anomaly,0.0,19303,23.0,1,46
86932,anomaly,8.585,22,55950.0,19,3185
86933,anomaly,8.585,55950,22.0,17,2267
86934,anomaly,18.035,28124,22.0,24,2900
86935,anomaly,18.035,22,28124.0,26,3745
86936,anomaly,11.065,26609,22.0,15,2811
86937,anomaly,11.065,22,26609.0,22,5245
86938,anomaly,0.0,23,51912.0,1,40
86939,anomaly,0.0,51912,23.0,1,46
86940,anomaly,121.406,28194,22.0,3,179
86941,anomaly,121.406,22,28194.0,11,5673
86942,anomaly,0.001,37157,138.0,1,46
86943,anomaly,0.001,138,37157.0,1,40
86944,anomaly,8.959,22,43220.0,19,3185
86945,anomaly,8.959,43220,22.0,17,2267
86946,anomaly,30.997,37260,80.0,1,46
86947,anomaly,30.997,80,37260.0,6,264
86948,anomaly,18.902,55374,22.0,26,3004
86949,anomaly,18.902,22,55374.0,26,3745
86950,anomaly,0.016,123,48246.0,1,76
86951,anomaly,0.016,48246,123.0,1,76
86952,anomaly,13.647,4224,22.0,13,2843
86953,anomaly,13.647,22,4224.0,18,2985
86954,anomaly,15.49,34067,22.0,3,166
86955,anomaly,15.49,22,34067.0,6,360
86956,anomaly,20.277,22,11680.0,26,3745
86957,anomaly,20.277,11680,22.0,24,2934
86958,anomaly,5.816,30771,22.0,7,420
86959,anomaly,5.816,22,30771.0,7,507
86960,anomaly,19.262,22,40407.0,26,3745
86961,anomaly,19.262,40407,22.0,24,2883
86962,anomaly,94.086,42747,22.0,5,322
86963,anomaly,94.086,22,42747.0,12,6713
86964,anomaly,18.801,57904,22.0,24,2900
86965,anomaly,18.801,22,57904.0,26,3745
86966,anomaly,9.063,54563,22.0,15,2179
86967,anomaly,9.063,22,54563.0,19,3185
86968,anomaly,24.197,46738,22.0,10,1457
86969,anomaly,24.197,22,46738.0,16,6977
86970,anomaly,30.996,19422,80.0,1,46
86971,anomaly,30.996,80,19422.0,6,264
86972,anomaly,100.063,57154,80.0,6,387
86973,anomaly,100.063,80,57154.0,5,779
86974,anomaly,5.106,8000,64951.0,3,132
86975,anomaly,5.106,64951,8000.0,5,314
86976,anomaly,13.324,22,3743.0,18,2985
86977,anomaly,13.324,3743,22.0,13,2779
86978,anomaly,30.997,80,653.0,6,264
86979,anomaly,30.997,653,80.0,1,46
86980,anomaly,20.097,22,39700.0,27,4773
86981,anomaly,20.097,39700,22.0,24,2883
86982,anomaly,14.2,22,2230.0,18,2985
86983,anomaly,14.2,2230,22.0,14,2825
86984,anomaly,30.998,17577,80.0,1,46
86985,anomaly,30.998,80,17577.0,6,264
86986,anomaly,0.0,10180,23.0,1,46
86987,anomaly,0.0,23,10180.0,1,40
86988,anomaly,0.016,123,42596.0,1,76
86989,anomaly,0.016,42596,123.0,1,76
86990,anomaly,9.551,46657,22.0,15,2179
86991,anomaly,9.551,22,46657.0,19,3185
86992,anomaly,31.0,45075,80.0,1,46
86993,anomaly,31.0,80,45075.0,6,264
86994,anomaly,30.997,59348,80.0,1,46
86995,anomaly,30.997,80,59348.0,6,264
86996,anomaly,1.687,3100,445.0,3,144
86997,anomaly,1.687,445,3100.0,3,120
86998,anomaly,9.86,22,47082.0,19,3185
86999,anomaly,9.86,47082,22.0,18,2319
87000,anomaly,30.999,7499,80.0,1,46
87001,anomaly,30.999,80,7499.0,6,264
87002,anomaly,5.805,37533,22.0,6,353
87003,anomaly,5.805,22,37533.0,6,2354
87004,anomaly,0.0,5537,5060.0,1,444
87005,anomaly,0.0,0,3.3,1,472
87006,anomaly,8.117,39131,22.0,17,2267
