,label,V1,V2,V3,V4,V5
17341,nominal,119.996,8000,63531.0,7,561
17342,nominal,119.996,63531,8000.0,6,589
17343,nominal,0.044,8000,64560.0,7,556
17344,nominal,0.044,64560,8000.0,6,515
17345,nominal,0.067,8000,64561.0,7,702
17346,nominal,0.067,64561,8000.0,6,586
17347,nominal,0.055,8000,49236.0,7,556
17348,nominal,0.055,49236,8000.0,6,515
17349,nominal,0.066,8000,49238.0,7,702
17350,nominal,0.066,49238,8000.0,6,586
17351,nominal,0.054,8000,50284.0,7,556
17352,nominal,0.054,50284,8000.0,6,515
17353,nominal,0.068,8000,50285.0,7,702
17354,nominal,0.068,50285,8000.0,6,586
17355,nominal,0.052,8000,51323.0,7,556
17356,nominal,0.052,51323,8000.0,6,515
17357,nominal,0.072,8000,51324.0,7,702
17358,nominal,0.072,51324,8000.0,5,540
17359,nominal,120.002,8000,51325.0,7,561
17360,nominal,120.002,51325,8000.0,6,589
17361,nominal,0.046,8000,52357.0,7,556
17362,nominal,0.046,52357,8000.0,6,515
17363,nominal,0.069,8000,52358.0,7,702
17364,nominal,0.069,52358,8000.0,6,586
17365,nominal,120.011,8000,52359.0,7,561
17366,nominal,120.011,52359,8000.0,6,589
17367,nominal,0.064,8000,53390.0,7,556
17368,nominal,0.064,53390,8000.0,6,515
17369,nominal,0.078,8000,53391.0,7,702
17370,nominal,0.078,53391,8000.0,6,586
17371,anomaly,7.436,45302,22.0,17,2267
17372,anomaly,7.436,22,45302.0,19,3185
17373,anomaly,19.905,35644,22.0,25,2943
17374,anomaly,19.905,22,35644.0,28,3865
17375,nominal,0.066,8000,57851.0,7,702
17376,nominal,0.066,57851,8000.0,6,586
17377,nominal,120.003,8000,57852.0,7,561
17378,nominal,120.003,57852,8000.0,6,589
17379,nominal,119.997,8000,63255.0,7,561
17380,nominal,119.997,63255,8000.0,6,589
17381,nominal,0.078,8000,55718.0,7,702
17382,nominal,0.078,55718,8000.0,6,586
17383,nominal,119.989,8000,56867.0,7,561
17384,nominal,119.989,56867,8000.0,6,589
17385,nominal,0.066,8000,64309.0,7,702
17386,nominal,0.066,64309,8000.0,6,586
17387,nominal,119.995,8000,57315.0,7,561
17388,nominal,119.995,57315,8000.0,6,589
17389,nominal,120.0,8000,59398.0,7,561
17390,nominal,120.0,59398,8000.0,6,589
17391,nominal,119.997,8000,60430.0,7,561
17392,nominal,119.997,60430,8000.0,6,589
17393,nominal,119.999,8000,61464.0,7,561
17394,nominal,119.999,61464,8000.0,6,589
17395,nominal,119.992,8000,62499.0,7,561
17396,nominal,119.992,62499,8000.0,6,589
17397,nominal,119.992,8000,49239.0,7,561
17398,nominal,119.992,49239,8000.0,6,589
17399,nominal,120.001,8000,50286.0,7,561
17400,nominal,120.001,50286,8000.0,6,589
17401,nominal,119.982,8000,53392.0,7,561
17402,nominal,119.982,53392,8000.0,6,589
17403,anomaly,8.977,10737,22.0,17,2267
17404,anomaly,8.977,22,10737.0,19,3185
17405,anomaly,0.965,22,53455.0,5,1285
17406,anomaly,0.965,53455,22.0,6,340
17407,nominal,119.764,8000,55717.0,7,561
17408,nominal,119.764,55717,8000.0,5,543
17409,anomaly,10.071,54095,22.0,15,2163
17410,anomaly,10.071,22,54095.0,19,3185
17411,anomaly,9.395,22,42262.0,19,3185
17412,anomaly,9.395,42262,22.0,15,2163
17413,anomaly,9.324,54877,22.0,17,2267
17414,anomaly,9.324,22,54877.0,19,3185
17415,anomaly,18.885,13792,22.0,24,2900
17416,anomaly,18.885,22,13792.0,26,3745
17417,anomaly,121.483,19331,22.0,3,179
17418,anomaly,121.483,22,19331.0,12,7759
17419,anomaly,9.411,22,39846.0,19,3185
17420,anomaly,9.411,39846,22.0,17,2267
17421,anomaly,9.224,22,43261.0,19,3185
17422,anomaly,9.224,43261,22.0,15,2163
17423,anomaly,12.695,22,43800.0,15,5265
17424,anomaly,12.695,43800,22.0,10,1591
17425,anomaly,0.0,5079,5060.0,1,436
17426,anomaly,0.0,0,3.3,1,464
17427,anomaly,0.0,57609,5358.0,1,46
17428,anomaly,0.0,5358,57609.0,1,40
17429,anomaly,3.116,60065,22.0,12,1345
17430,anomaly,3.116,22,60065.0,14,2153
17431,anomaly,30.997,37773,80.0,1,46
17432,anomaly,30.997,80,37773.0,6,264
17433,anomaly,2.874,51434,445.0,2,104
17434,anomaly,2.874,445,51434.0,2,80
17435,anomaly,83.268,11125,22.0,8,1743
17436,anomaly,83.268,22,11125.0,16,8717
17437,anomaly,18.631,21611,22.0,24,2918
17438,anomaly,18.631,22,21611.0,26,3745
17439,anomaly,9.624,22,58065.0,19,3185
17440,anomaly,9.624,58065,22.0,17,2267
17441,anomaly,0.0,14198,2323.0,1,46
17442,anomaly,0.0,2323,14198.0,1,40
17443,anomaly,1.929,33522,22.0,14,1915
17444,anomaly,1.929,22,33522.0,14,2721
17445,anomaly,0.472,12951,22.0,2,92
17446,anomaly,0.472,22,12951.0,1,44
17447,anomaly,10.934,35068,22.0,15,2163
17448,anomaly,10.934,22,35068.0,19,3185
17449,anomaly,0.97,22,29335.0,5,1285
17450,anomaly,0.97,29335,22.0,6,340
17451,anomaly,10.058,52412,22.0,17,2267
17452,anomaly,10.058,22,52412.0,19,3185
17453,anomaly,0.0,35194,1080.0,1,46
17454,anomaly,0.0,1080,35194.0,1,40
17455,anomaly,2.387,34023,22.0,12,1586
17456,anomaly,2.387,22,34023.0,12,2545
17457,anomaly,10.192,22,43502.0,19,3197
17458,anomaly,10.192,43502,22.0,17,2267
17459,anomaly,30.997,24220,80.0,1,46
17460,anomaly,30.997,80,24220.0,6,264
17461,anomaly,10.2,22,43180.0,20,3305
17462,anomaly,10.2,43180,22.0,19,2383
17463,anomaly,12.195,18160,22.0,9,493
17464,anomaly,12.195,22,18160.0,11,4565
17465,anomaly,81.096,25302,22.0,3,203
17466,anomaly,81.096,22,25302.0,11,4820
17467,anomaly,113.673,51545,22.0,6,344
17468,anomaly,113.673,22,51545.0,11,6602
17469,nominal,0.018,8082,53394.0,1,52
17470,nominal,0.018,53394,8082.0,1,46
17471,anomaly,0.0,23102,23.0,1,46
17472,anomaly,0.0,23,23102.0,1,40
17473,anomaly,0.0,19550,23.0,1,46
17474,anomaly,0.0,23,19550.0,1,40
17475,anomaly,12.251,48434,22.0,17,2267
17476,anomaly,12.251,22,48434.0,20,3249
17477,anomaly,12.438,23067,22.0,16,2283
17478,anomaly,12.438,22,23067.0,22,3489
17479,anomaly,0.0,14477,23.0,1,46
17480,anomaly,0.0,23,14477.0,1,40
17481,anomaly,30.998,57045,22.0,1,60
17482,anomaly,30.998,22,57045.0,6,360
17483,anomaly,88.507,34347,22.0,6,983
17484,anomaly,88.507,22,34347.0,13,7610
17485,anomaly,10.824,32553,22.0,3,173
17486,anomaly,10.824,22,32553.0,6,2395
17487,anomaly,120.858,61967,22.0,8,705
17488,anomaly,120.858,22,61967.0,9,2517
17489,anomaly,0.01,67,68.0,1,377
17490,anomaly,0.01,68,67.0,1,328
17491,anomaly,0.0,25764,23.0,1,46
17492,anomaly,0.0,23,25764.0,1,40
17493,anomaly,9.705,55497,22.0,18,2355
17494,anomaly,9.705,22,55497.0,20,3237
17495,anomaly,11.255,63341,22.0,17,2267
17496,anomaly,11.255,22,63341.0,20,3249
17497,anomaly,15.841,62133,22.0,15,2163
17498,anomaly,15.841,22,62133.0,24,7187
17499,anomaly,11.592,54421,22.0,17,2137
17500,anomaly,11.592,22,54421.0,20,3305
17501,anomaly,0.989,22,62407.0,5,1285
17502,anomaly,0.989,62407,22.0,6,340
17503,anomaly,9.994,38265,22.0,15,2179
17504,anomaly,9.994,22,38265.0,19,3185
17505,anomaly,1.264,22,44397.0,7,2237
17506,anomaly,1.264,44397,22.0,8,1347
17507,anomaly,10.088,38634,22.0,17,2261
17508,anomaly,10.088,22,38634.0,20,3249
17509,anomaly,21.132,22,38383.0,29,4049
17510,anomaly,21.132,38383,22.0,25,3003
17511,anomaly,5.911,56905,22.0,4,249
17512,anomaly,5.911,22,56905.0,6,2354
17513,anomaly,0.0,2323,61123.0,1,40
17514,anomaly,0.0,61123,2323.0,1,46
17515,anomaly,10.174,22,50464.0,19,3185
17516,anomaly,10.174,50464,22.0,17,2267
17517,anomaly,129.313,33551,22.0,8,1374
17518,anomaly,129.313,22,33551.0,19,9246
17519,anomaly,12.697,58286,22.0,13,1860
17520,anomaly,12.697,22,58286.0,16,2433
17521,anomaly,5.549,41981,22.0,5,301
17522,anomaly,5.549,22,41981.0,7,1471
17523,anomaly,6.8,58942,22.0,4,1145
17524,anomaly,6.8,22,58942.0,7,4271
17525,anomaly,0.0,23,41634.0,1,40
17526,anomaly,0.0,41634,23.0,1,46
17527,anomaly,10.927,13697,22.0,16,2227
17528,anomaly,10.927,22,13697.0,20,3278
17529,anomaly,0.0,13336,23.0,1,46
17530,anomaly,0.0,23,13336.0,1,40
17531,anomaly,20.686,37183,22.0,23,2872
17532,anomaly,20.686,22,37183.0,28,3985
17533,anomaly,9.982,22,55940.0,19,3185
17534,anomaly,9.982,55940,22.0,15,2163
17535,anomaly,30.998,32269,80.0,1,46
17536,anomaly,30.998,80,32269.0,6,264
17537,anomaly,9.577,22,47112.0,19,3185
17538,anomaly,9.577,47112,22.0,15,2163
17539,anomaly,10.851,62282,22.0,18,2403
17540,anomaly,10.851,22,62282.0,20,3249
17541,anomaly,0.0,1759,3306.0,1,46
17542,anomaly,0.0,3306,1759.0,1,40
17543,anomaly,24.721,49482,22.0,27,3099
17544,anomaly,24.721,22,49482.0,32,4265
17545,anomaly,8.82,22,4368.0,29,5014
17546,anomaly,8.82,4368,22.0,20,3849
17547,anomaly,11.489,34675,22.0,19,2467
17548,anomaly,11.489,22,34675.0,21,3369
17549,anomaly,19.45,22,33656.0,26,3745
17550,anomaly,19.45,33656,22.0,24,2918
17551,anomaly,11.351,58062,22.0,17,2357
17552,anomaly,11.351,22,58062.0,24,3510
17553,anomaly,9.663,22,60593.0,19,3185
17554,anomaly,9.663,60593,22.0,15,2163
17555,anomaly,120.419,37449,22.0,5,283
17556,anomaly,120.419,22,37449.0,13,8605
17557,anomaly,123.865,10936,22.0,5,277
17558,anomaly,123.865,22,10936.0,14,8601
17559,anomaly,21.103,56552,22.0,25,2947
17560,anomaly,21.103,22,56552.0,27,3838
17561,anomaly,17.553,18988,22.0,24,2899
17562,anomaly,17.553,22,18988.0,26,3745
17563,anomaly,11.913,32981,22.0,6,377
17564,anomaly,11.913,22,32981.0,8,4492
17565,anomaly,0.0,5665,5060.0,1,441
17566,anomaly,0.0,0,3.3,1,469
17567,anomaly,7.395,35346,22.0,6,353
17568,anomaly,7.395,22,35346.0,8,2470
17569,anomaly,10.594,22,51098.0,18,3145
17570,anomaly,10.594,51098,22.0,17,2267
17571,anomaly,0.004,52850,23.0,1,46
17572,anomaly,0.004,23,52850.0,1,40
17573,anomaly,62.253,24903,22.0,4,255
17574,anomaly,62.253,22,24903.0,10,5621
17575,anomaly,9.846,50621,22.0,15,2163
17576,anomaly,9.846,22,50621.0,19,3185
17577,anomaly,0.0,58022,4848.0,1,46
17578,anomaly,0.0,4848,58022.0,1,40
17579,anomaly,0.945,22,30026.0,5,1285
17580,anomaly,0.945,30026,22.0,6,340
17581,anomaly,18.454,62240,22.0,24,2900
17582,anomaly,18.454,22,62240.0,26,3745
17583,anomaly,9.58,22,46166.0,19,3185
17584,anomaly,9.58,46166,22.0,15,2163
17585,anomaly,21.097,22,18306.0,27,3809
17586,anomaly,21.097,18306,22.0,25,3054
17587,anomaly,10.59,63815,22.0,10,1585
17588,anomaly,10.59,22,63815.0,13,2625
17589,anomaly,19.264,38214,22.0,15,2084
17590,anomaly,19.264,22,38214.0,17,3025
17591,anomaly,9.303,57621,22.0,15,2163
17592,anomaly,9.303,22,57621.0,19,3185
17593,anomaly,8.58,54904,22.0,17,2267
17594,anomaly,8.58,22,54904.0,19,3185
17595,anomaly,0.0,12213,4899.0,1,46
17596,anomaly,0.0,4899,12213.0,1,40
17597,anomaly,21.003,22,3239.0,26,3745
17598,anomaly,21.003,3239,22.0,24,2883
17599,anomaly,0.0,28224,389.0,1,80
17600,anomaly,0.0,0,3.3,1,108
17601,anomaly,6.865,38782,22.0,7,393
17602,anomaly,6.865,22,38782.0,7,2389
17603,anomaly,21.312,22,5312.0,26,3745
17604,anomaly,21.312,5312,22.0,24,2918
17605,anomaly,10.705,63653,22.0,18,2403
17606,anomaly,10.705,22,63653.0,20,3249
17607,anomaly,9.076,44921,22.0,15,2179
17608,anomaly,9.076,22,44921.0,19,3185
17609,anomaly,0.0,41343,443.0,1,46
17610,anomaly,0.0,443,41343.0,1,40
17611,anomaly,19.429,41308,22.0,24,2899
17612,anomaly,19.429,22,41308.0,26,3745
17613,anomaly,0.0,52409,53.0,1,46
17614,anomaly,0.0,53,52409.0,1,40
17615,anomaly,8.311,22,37318.0,19,3185
17616,anomaly,8.311,37318,22.0,16,2215
17617,anomaly,14.936,22,40515.0,24,5571
17618,anomaly,14.936,40515,22.0,17,2435
17619,anomaly,19.543,22,54974.0,26,3745
17620,anomaly,19.543,54974,22.0,24,2889
17621,anomaly,7.72,12350,22.0,6,337
17622,anomaly,7.72,22,12350.0,10,4489
17623,anomaly,120.481,51640,22.0,4,231
17624,anomaly,120.481,22,51640.0,12,8481
17625,anomaly,11.806,42172,22.0,19,2395
17626,anomaly,11.806,22,42172.0,20,3245
17627,anomaly,6.388,27789,22.0,5,262
17628,anomaly,6.388,22,27789.0,6,467
17629,anomaly,0.001,60176,23.0,1,46
17630,anomaly,0.001,23,60176.0,1,40
17631,anomaly,9.433,22,36074.0,20,3249
17632,anomaly,9.433,36074,22.0,17,2261
17633,anomaly,18.946,58617,22.0,24,2915
17634,anomaly,18.946,22,58617.0,26,3745
17635,anomaly,0.0,49128,5358.0,1,46
17636,anomaly,0.0,5358,49128.0,1,40
17637,anomaly,12.1,38691,22.0,7,381
17638,anomaly,12.1,22,38691.0,10,5497
17639,anomaly,9.598,22,36328.0,19,3185
17640,anomaly,9.598,36328,22.0,17,2267
17641,anomaly,0.0,16744,23.0,1,46
17642,anomaly,0.0,23,16744.0,1,40
17643,anomaly,1.358,3670,445.0,3,192
17644,anomaly,1.358,445,3670.0,3,120
17645,anomaly,0.0,54772,23.0,1,46
17646,anomaly,0.0,23,54772.0,1,40
17647,anomaly,0.0,2222,54250.0,1,40
17648,anomaly,0.0,54250,2222.0,1,46
17649,anomaly,8.991,57751,22.0,15,2163
17650,anomaly,8.991,22,57751.0,19,3185
17651,anomaly,18.151,20042,22.0,26,3004
17652,anomaly,18.151,22,20042.0,26,3745
17653,anomaly,10.103,33814,22.0,17,2267
17654,anomaly,10.103,22,33814.0,19,3185
17655,anomaly,5.088,52972,22.0,16,1917
17656,anomaly,5.088,22,52972.0,16,2961
17657,anomaly,7.944,53382,22.0,8,451
17658,anomaly,7.944,22,53382.0,9,1640
17659,anomaly,125.602,58735,22.0,8,441
17660,anomaly,125.602,22,58735.0,17,8882
17661,anomaly,0.0,50337,5358.0,1,46
17662,anomaly,0.0,5358,50337.0,1,40
17663,anomaly,13.902,15849,22.0,17,2435
17664,anomaly,13.902,22,15849.0,23,5451
17665,anomaly,10.144,32814,22.0,17,2267
17666,anomaly,10.144,22,32814.0,19,3185
17667,anomaly,19.488,24048,22.0,25,2963
17668,anomaly,19.488,22,24048.0,28,3945
17669,anomaly,17.042,43768,22.0,24,2916
17670,anomaly,17.042,22,43768.0,26,3745
17671,anomaly,9.896,32877,22.0,15,2163
17672,anomaly,9.896,22,32877.0,19,3185
17673,anomaly,9.047,34900,22.0,17,2283
17674,anomaly,9.047,22,34900.0,19,3185
17675,anomaly,0.0,40024,111.0,1,46
17676,anomaly,0.0,111,40024.0,1,40
17677,anomaly,18.27,39312,22.0,25,3036
17678,anomaly,18.27,22,39312.0,27,3809
17679,anomaly,9.531,22,44451.0,19,3185
17680,anomaly,9.531,44451,22.0,15,2163
17681,anomaly,19.229,31346,22.0,25,3020
17682,anomaly,19.229,22,31346.0,28,3929
17683,anomaly,23.275,56430,22.0,26,3156
17684,anomaly,23.275,22,56430.0,31,5141
17685,anomaly,876.192,33842,80.0,2,92
17686,anomaly,876.192,80,33842.0,12,528
17687,anomaly,9.074,22,48792.0,19,3185
17688,anomaly,9.074,48792,22.0,15,2163
17689,anomaly,120.42,24500,22.0,5,283
17690,anomaly,120.42,22,24500.0,13,6718
17691,anomaly,9.585,22,35273.0,19,3185
17692,anomaly,9.585,35273,22.0,17,2267
17693,anomaly,18.871,22,41587.0,26,3745
17694,anomaly,18.871,41587,22.0,24,2895
17695,anomaly,3.375,34769,80.0,2,92
17696,anomaly,3.375,80,34769.0,3,132
17697,anomaly,23.68,33554,22.0,28,3124
17698,anomaly,23.68,22,33554.0,26,3745
17699,anomaly,5.574,58662,22.0,11,1756
17700,anomaly,5.574,22,58662.0,11,2081
17701,anomaly,25.461,17059,22.0,6,341
17702,anomaly,25.461,22,17059.0,12,6659
17703,anomaly,9.851,22,47198.0,19,3185
17704,anomaly,9.851,47198,22.0,17,2267
17705,anomaly,10.587,56141,22.0,17,2267
17706,anomaly,10.587,22,56141.0,19,3185
17707,anomaly,17.889,1864,22.0,20,3227
17708,anomaly,17.889,22,1864.0,21,4161
17709,anomaly,1.167,58473,22.0,6,341
17710,anomaly,1.167,22,58473.0,6,1337
17711,anomaly,30.997,9313,80.0,1,46
17712,anomaly,30.997,80,9313.0,6,264
17713,anomaly,10.269,33220,22.0,17,2267
17714,anomaly,10.269,22,33220.0,19,3185
17715,anomaly,0.0,45713,138.0,1,46
17716,anomaly,0.0,138,45713.0,1,40
17717,anomaly,30.996,27745,80.0,1,46
17718,anomaly,30.996,80,27745.0,6,264
17719,anomaly,13.523,22,3729.0,18,2985
17720,anomaly,13.523,3729,22.0,15,2871
17721,anomaly,18.328,21657,22.0,26,2987
17722,anomaly,18.328,22,21657.0,26,3745
17723,anomaly,103.683,49800,22.0,6,413
17724,anomaly,103.683,22,49800.0,11,5730
17725,anomaly,23.114,37202,22.0,26,3012
17726,anomaly,23.114,22,37202.0,30,4885
17727,anomaly,5.938,10421,22.0,4,234
17728,anomaly,5.938,22,10421.0,6,413
17729,anomaly,9.593,22,43631.0,19,3185
17730,anomaly,9.593,43631,22.0,18,2335
17731,anomaly,5.624,31619,22.0,7,420
17732,anomaly,5.624,22,31619.0,8,1535
17733,anomaly,0.0,23,27252.0,1,40
17734,anomaly,0.0,27252,23.0,1,46
17735,anomaly,19.204,27330,22.0,5,277
17736,anomaly,19.204,22,27330.0,9,3501
17737,anomaly,19.235,12666,22.0,24,2918
17738,anomaly,19.235,22,12666.0,26,3745
17739,anomaly,17.698,22,40149.0,26,3745
17740,anomaly,17.698,40149,22.0,24,2918
17741,anomaly,0.0,48888,7547.0,1,46
17742,anomaly,0.0,7547,48888.0,1,40
17743,anomaly,11.085,22,54449.0,19,3185
17744,anomaly,11.085,54449,22.0,18,2319
17745,anomaly,5.543,10763,22.0,7,420
17746,anomaly,5.543,22,10763.0,9,1599
17747,anomaly,18.761,36120,22.0,24,2900
17748,anomaly,18.761,22,36120.0,26,3745
17749,anomaly,19.224,1922,22.0,26,3004
17750,anomaly,19.224,22,1922.0,26,3745
17751,anomaly,10.424,62229,22.0,17,2267
17752,anomaly,10.424,22,62229.0,20,3305
17753,anomaly,0.001,2359,23.0,1,46
17754,anomaly,0.001,23,2359.0,1,40
17755,anomaly,20.819,57446,22.0,26,3036
17756,anomaly,20.819,22,57446.0,26,3745
17757,anomaly,0.0,33945,23.0,1,46
17758,anomaly,0.0,23,33945.0,1,40
17759,anomaly,8.867,58390,22.0,17,2267
17760,anomaly,8.867,22,58390.0,19,3185
17761,anomaly,19.068,22,27975.0,26,3745
17762,anomaly,19.068,27975,22.0,24,2889
17763,anomaly,9.838,22,52157.0,19,3185
17764,anomaly,9.838,52157,22.0,17,2267
17765,anomaly,0.0,27709,2323.0,1,46
17766,anomaly,0.0,2323,27709.0,1,40
17767,anomaly,0.0,53069,5358.0,1,46
17768,anomaly,0.0,5358,53069.0,1,40
17769,anomaly,0.935,22,38978.0,5,1285
17770,anomaly,0.935,38978,22.0,6,340
17771,anomaly,19.265,21949,22.0,26,3022
17772,anomaly,19.265,22,21949.0,26,3745
17773,anomaly,9.686,17891,22.0,17,2267
17774,anomaly,9.686,22,17891.0,19,3185
17775,anomaly,15.287,4071,22.0,15,2935
17776,anomaly,15.287,22,4071.0,18,2985
17777,anomaly,0.0,56216,3127.0,1,46
17778,anomaly,0.0,3127,56216.0,1,40
17779,anomaly,0.0,8872,5358.0,1,46
17780,anomaly,0.0,5358,8872.0,1,40
17781,anomaly,10.608,22,50555.0,19,3185
17782,anomaly,10.608,50555,22.0,17,2267
17783,anomaly,6.375,44178,22.0,7,375
17784,anomaly,6.375,22,44178.0,9,4457
17785,anomaly,30.998,17115,80.0,1,46
17786,anomaly,30.998,80,17115.0,6,264
17787,anomaly,120.958,34317,22.0,4,225
17788,anomaly,120.958,22,34317.0,10,5654
17789,anomaly,19.839,22,29884.0,26,3745
17790,anomaly,19.839,29884,22.0,24,2979
17791,anomaly,0.0,22279,23.0,1,46
17792,anomaly,0.0,23,22279.0,1,40
17793,anomaly,0.017,45723,33386.0,2,92
17794,anomaly,0.017,33386,45723.0,1,40
17795,anomaly,8.914,59755,22.0,15,2179
17796,anomaly,8.914,22,59755.0,19,3185
17797,anomaly,30.996,37600,80.0,1,46
17798,anomaly,30.996,80,37600.0,6,264
17799,anomaly,123.011,20218,22.0,5,262
17800,anomaly,123.011,22,20218.0,6,409
17801,anomaly,1.073,53786,22.0,6,341
17802,anomaly,1.073,22,53786.0,5,1285
17803,anomaly,10.94,48673,22.0,18,2331
17804,anomaly,10.94,22,48673.0,25,5513
17805,anomaly,0.0,18508,23.0,1,46
17806,anomaly,0.0,23,18508.0,1,40
17807,anomaly,10.424,47053,22.0,17,2267
17808,anomaly,10.424,22,47053.0,19,3185
17809,anomaly,0.0,21800,8080.0,1,46
17810,anomaly,0.0,8080,21800.0,1,40
17811,anomaly,31.666,22,55732.0,26,4831
17812,anomaly,31.666,55732,22.0,17,2992
17813,anomaly,10.652,45339,22.0,17,2283
17814,anomaly,10.652,22,45339.0,19,3185
17815,anomaly,6.3,25221,22.0,6,329
17816,anomaly,6.3,22,25221.0,8,4381
17817,anomaly,20.467,50457,22.0,26,3093
17818,anomaly,20.467,22,50457.0,28,3873
17819,anomaly,0.0,110,110.0,1,46
17820,anomaly,0.0,110,110.0,1,40
17821,anomaly,9.662,22,53202.0,19,3185
17822,anomaly,9.662,53202,22.0,15,2163
17823,anomaly,9.464,22,48274.0,19,3185
17824,anomaly,9.464,48274,22.0,15,2163
17825,anomaly,9.834,22,36776.0,19,3185
17826,anomaly,9.834,36776,22.0,17,2267
17827,anomaly,0.0,23,56314.0,1,40
17828,anomaly,0.0,56314,23.0,1,46
17829,anomaly,20.183,22,45159.0,26,3745
17830,anomaly,20.183,45159,22.0,24,2931
17831,anomaly,9.96,22,59112.0,19,3185
17832,anomaly,9.96,59112,22.0,17,2267
17833,anomaly,2.916,51529,22.0,13,1593
17834,anomaly,2.916,22,51529.0,13,2669
17835,anomaly,0.95,22,14858.0,5,1285
17836,anomaly,0.95,14858,22.0,6,340
17837,anomaly,9.41,22,39446.0,19,3185
17838,anomaly,9.41,39446,22.0,17,2267
17839,anomaly,10.284,32998,22.0,17,2267
17840,anomaly,10.284,22,32998.0,19,3185
17841,anomaly,0.0,60570,23.0,1,46
17842,anomaly,0.0,23,60570.0,1,40
17843,anomaly,120.923,55042,22.0,5,277
17844,anomaly,120.923,22,55042.0,14,8667
17845,anomaly,10.15,22,48925.0,19,3185
17846,anomaly,10.15,48925,22.0,17,2267
17847,anomaly,8.219,54972,22.0,15,2179
17848,anomaly,8.219,22,54972.0,19,3185
17849,anomaly,0.53,37002,22.0,12,1457
17850,anomaly,0.53,22,37002.0,11,2497
17851,anomaly,16.525,1075,22.0,14,2953
17852,anomaly,16.525,22,1075.0,19,3033
17853,anomaly,19.502,21886,22.0,24,2883
17854,anomaly,19.502,22,21886.0,26,3745
17855,anomaly,5.96,15489,22.0,5,277
17856,anomaly,5.96,22,15489.0,7,1421
17857,anomaly,45.778,35090,22.0,5,277
17858,anomaly,45.778,22,35090.0,10,5714
17859,anomaly,7.564,59013,22.0,11,2604
17860,anomaly,7.564,22,59013.0,14,2337
17861,anomaly,9.571,53183,22.0,15,2163
17862,anomaly,9.571,22,53183.0,19,3185
17863,anomaly,120.471,32060,22.0,4,243
17864,anomaly,120.471,22,32060.0,14,8710
17865,anomaly,2.42,40249,22.0,13,1593
17866,anomaly,2.42,22,40249.0,13,2669
17867,anomaly,16.756,28038,22.0,5,325
17868,anomaly,16.756,22,28038.0,9,1657
17869,anomaly,0.0,28373,5358.0,1,46
17870,anomaly,0.0,5358,28373.0,1,40
17871,anomaly,30.999,57467,80.0,1,46
17872,anomaly,30.999,80,57467.0,6,264
17873,anomaly,9.679,34089,22.0,15,2163
17874,anomaly,9.679,22,34089.0,19,3185
